id,domain,gender,age,filename,medium,question_type,truth,claim,filename_other,rating
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,claim,forest,FALSE,Finland is the least densely forested country in Europe.,NA,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,claim,lawnbowls,FALSE,The stationary ball in lawn bowls is called a cue.,NA,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,claim,nile,FALSE,The Nile River flows Northward.,NA,2
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,afghan,TRUE,The monetary unit in Afghanistan is the Afghan Afghani.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/afghan/afghan_01.png,6
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,couscous,TRUE,Couscous is a dish from Africa.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/couscous/couscous_04.png,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,dartboards,TRUE,Dart boards are commonly made of sisal.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/dartboards/dartboards_04.png,3
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,foxhunting,TRUE,In foxhunting the hunter usually wears a red shirt.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/foxhunting/foxhunting_01.png,1
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,longbow,TRUE,The longbow was invented before the crossbow.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/longbow/longbow_06.png,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,marathon,FALSE,The Chicago Marathon is the world’s oldest annual marathon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/marathon/marathon_27.png,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,mintonette,FALSE,Netball was originally called mintonette.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/mintonette/mintonette_01.png,3
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,triathalon,FALSE,Biking is the first event in a triathlon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/triathalon/triathalon_07.png,1
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,waterfall,FALSE,The highest waterfall in the world is in Argentina.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/waterfall/waterfall_11.png,1
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,photo,zulu,FALSE,The Swazi are the single largest ethnic group in South Africa.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/zulu/zulu_08.png,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,blindness,TRUE,Night blindness is a symptom of vitamin A deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/blindness.mp4,6
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,grapes,TRUE,The grape plant is a large berry.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/grapes.mp4,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,lime,TRUE,Most limes have more acid than lemons.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/lime.mp4,2
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,otter,TRUE,The otter belongs to the mustelidae family.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/otter.mp4,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,urchin,TRUE,The mouth of a sea urchin is underneath its body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/urchin.mp4,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,corn,FALSE,Corn was first domesticated by native peoples in Argentina.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/corn.mp4,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,denmark,FALSE,Greenland is a part of the Kingdom of Denmark.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/denmark.mp4,4
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,poland,FALSE,Sticky toffee pudding is a classic Polish dessert.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/poland.mp4,3
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,snake,FALSE,Snakes have movable eyelids.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/snake.mp4,5
27,trivia,Female,22,27_kaitlin_exp_v2a_97890158617.txt,video,snowboarding,FALSE,Snowboarding is believed to have originated in Europe.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/snowboarding.mp4,5
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,mouthwash,TRUE,Gargling mouthwash cannot effectively kill the COVID-19 virus in humans.,NA,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,oxygen,TRUE,When masks are worn for a prolonged duration it does not cause carbon dioxide intoxication and oxygen deficiency.,NA,3
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,saline,TRUE,Rinsing your nose with saline does not prevent you from contracting COVID-19.,NA,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,twice,TRUE,It is possible to get COVID-19 twice.,NA,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,uv,TRUE,Exposure to ultra-violet rays cannot effectively kill the COVID-19 virus once it is inside your body.,NA,2
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,antibiotics,FALSE,Antibiotics can effectively treat COVID- 19.,NA,5
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,bacteria,FALSE,COVID-19 is caused by bacteria.,NA,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,cocaine,FALSE,Cocaine is effective in treating the coronavirus.,NA,3
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,hydroxychloroquine,FALSE,Studies show hydroxychloroquine has clinical benefits in treating COVID-19.,NA,4
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,claim,vitamin-c,FALSE,Vitamin C is an effective treatment for COVID-19.,NA,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,dna,TRUE,COVID-19 vaccines do not alter people's DNA.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/dna/dna_15.png,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,drinking,TRUE,COVID-19 cannot be contracted through drinking water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/drinking/drinking_02.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,houseflies,TRUE,COVID-19 cannot be transmitted through houseflies.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/houseflies/houseflies_08.png,4
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,smell,TRUE,Loss of smell and taste are common symptoms of COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/smell/smell_11.png,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,vitamin-d,TRUE,Vitamin D supplements cannot prevent or treat COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/vitamin-d/vitamin-d_03.png,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,elderly,FALSE,Only the elderly can become seriously ill from COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/elderly/elderly_01.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,penicillin,FALSE,It is unsafe for people with a penicillin allergy to have the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/penicillin/penicillin_04.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,rigor,FALSE,COVID-19 vaccines were not rigorously tested.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/rigor/rigor_02.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,temperature,FALSE,COVID-19 cannot survive in temperatures higher than 25 degrees Celsius.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/temperature/temperature_06.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,photo,water,FALSE,COVID-19 is transmissible through water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/water/water_09.png,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,herd,TRUE,Herd immunity against COVID-19 cannot be achieved by letting the virus spread through the population.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/herd.mp4,5
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,infertility,TRUE,COVID-19 vaccines cannot cause infertility.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/infertility.mp4,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,microwave,TRUE,Microwaving fabric masks cannot kill the coronavirus.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/microwave.mp4,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,prisoners,TRUE,Australian prisoners will be vaccinated against COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/prisoners.mp4,5
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,steam,TRUE,Steam inhalation cannot help cure COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/steam.mp4,4
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,breastfeeding,FALSE,It is not safe for breastfeeding women to receive the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/breastfeeding.mp4,4
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,children,FALSE,Children who contract COVID-19 cannot become critically ill.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/children.mp4,1
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,hiv,FALSE,COVID-19 vaccines cannot make people more susceptible to contracting HIV.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/hiv.mp4,6
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,mosquitoes,FALSE,COVID-19 can be transmitted through mosquitoes.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/mosquitoes.mp4,2
28,covid,Female,24,28_kaitlin_exp_v2b_97890217767.txt,video,rate,FALSE,Increasing the rate of COVID-19 testing causes an increase in the number of active cases.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/rate.mp4,5
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,corn,TRUE,Corn was first domesticated by native peoples of Mexico.,NA,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,couscous,TRUE,Couscous is a dish from Africa.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,lawnbowls,TRUE,The stationary ball in lawn bowls is called a jack.,NA,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,poland,TRUE,Apple tart is a classic Polish dessert.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,vesuvius,TRUE,Vesuvius is an active volcano in Italy.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,curling,FALSE,The stones used in curling are convex on the bottom.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,fishing,FALSE,Spearfishing is the oldest method of recreational fishing.,NA,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,nile,FALSE,The Nile River flows Northward.,NA,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,waterfall,FALSE,The highest waterfall in the world is in Argentina.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,claim,zulu,FALSE,The Swazi are the single largest ethnic group in South Africa.,NA,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,chemical,TRUE,Exothermic reactions release chemical energy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/chemical/chemical_04.png,5
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,grapes,TRUE,The grape plant is a large berry.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/grapes/grapes_08.png,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,mintonette,TRUE,Volleyball was originally called mintonette.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/mintonette/mintonette_08.png,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,snake,TRUE,Snakes lack movable eyelids.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/snake/snake_07.png,6
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,snowboarding,TRUE,Snowboarding is believed to have originated in Michigan.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/snowboarding/snowboarding_09.png,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,afghan,FALSE,The monetary unit in Afghanistan is the Rupee.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/afghan/afghan_05.png,2
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,denmark,FALSE,Greenland is a part of the Kingdom of Denmark.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/denmark/denmark_07.png,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,forest,FALSE,Finland is the least densely forested country in Europe.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/forest/forest_02.png,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,mountains,FALSE,The Carpathian Mountains form a high wall between France and Spain.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/mountains/mountains_13.png,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,photo,triathalon,FALSE,Biking is the first event in a triathlon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/photos/triathalon/triathalon_22.png,1
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,colorvision,TRUE,Normal colour vision is known as trichromacy.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/colorvision.mp4,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,lime,TRUE,Most limes have more acid than lemons.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/lime.mp4,3
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,longbow,TRUE,The longbow was invented before the crossbow.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/longbow.mp4,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,otter,TRUE,The otter belongs to the mustelidae family.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/otter.mp4,2
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,urchin,TRUE,The mouth of a sea urchin is underneath its body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/urchin.mp4,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,blindness,FALSE,Night blindness is a symptom of vitamin D deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/blindness.mp4,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,dartboards,FALSE,Dart boards are commonly made of cork.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/dartboards.mp4,5
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,foxhunting,FALSE,In foxhunting the hunter usually wears a green shirt.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/foxhunting.mp4,4
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,marathon,FALSE,The Chicago Marathon is the world’s oldest annual marathon.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/marathon.mp4,2
28,trivia,Female,24,28_kaitlin_exp_v2a_97890246469.txt,video,oysters,FALSE,The Colchester is a popular type of oyster.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2a/videos/oysters.mp4,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,breastfeeding,TRUE,It is safe for breastfeeding women to receive the COVID-19 vaccine.,NA,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,cocaine,TRUE,Cocaine is not an effective treatment of the coronavirus.,NA,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,dna,TRUE,COVID-19 vaccines do not alter people's DNA.,NA,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,herd,TRUE,Herd immunity against COVID-19 cannot be achieved by letting the virus spread through the population.,NA,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,rate,TRUE,Increasing the rate of COVID-19 testing does not cause an increase in the number of active cases.,NA,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,children,FALSE,Children who contract COVID-19 cannot become critically ill.,NA,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,elderly,FALSE,Only the elderly can become seriously ill from COVID-19.,NA,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,hiv,FALSE,COVID-19 vaccines cannot make people more susceptible to contracting HIV.,NA,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,prisoners,FALSE,Australian prisoners will not be vaccinated against COVID-19.,NA,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,claim,steam,FALSE,Steam inhalation can help cure COVID-19.,NA,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,bacteria,TRUE,COVID-19 is caused by a virus not bacteria.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/bacteria/bacteria_11.png,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,oxygen,TRUE,When masks are worn for a prolonged duration it does not cause carbon dioxide intoxication and oxygen deficiency.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/oxygen/oxygen_01.png,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,uv,TRUE,Exposure to ultra-violet rays cannot effectively kill the COVID-19 virus once it is inside your body.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/uv/uv_05.png,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,vitamin-c,TRUE,Vitamin C is not an effective treatment for COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/vitamin-c/vitamin-c_08.png,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,vitamin-d,TRUE,Vitamin D supplements cannot prevent or treat COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/vitamin-d/vitamin-d_15.png,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,mouthwash,FALSE,Gargling mouthwash can effectively kill the COVID-19 virus in humans.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/mouthwash/mouthwash_04.png,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,penicillin,FALSE,It is unsafe for people with a penicillin allergy to have the COVID-19 vaccine.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/penicillin/penicillin_01.png,3
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,rigor,FALSE,COVID-19 vaccines were not rigorously tested.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/rigor/rigor_04.png,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,twice,FALSE,It is not possible to get COVID-19 twice.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/twice/twice_10.png,2
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,photo,water,FALSE,COVID-19 is transmissible through water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/photos/water/water_09.png,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,houseflies,TRUE,COVID-19 cannot be transmitted through houseflies.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/houseflies.mp4,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,hydroxychloroquine,TRUE,Studies show hydroxychloroquine does not have clinical benefits in treating COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/hydroxychloroquine.mp4,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,infertility,TRUE,COVID-19 vaccines cannot cause infertility.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/infertility.mp4,6
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,microwave,TRUE,Microwaving fabric masks cannot kill the coronavirus.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/microwave.mp4,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,saline,TRUE,Rinsing your nose with saline does not prevent you from contracting COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/saline.mp4,5
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,antibiotics,FALSE,Antibiotics can effectively treat COVID- 19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/antibiotics.mp4,4
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,drinking,FALSE,COVID-19 can be contracted through drinking water.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/drinking.mp4,2
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,mosquitoes,FALSE,COVID-19 can be transmitted through mosquitoes.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/mosquitoes.mp4,1
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,smell,FALSE,Loss of smell and taste are not common symptoms of COVID-19.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/smell.mp4,2
29,covid,Male,25,29_kaitlin_exp_v2b_97890264079.txt,video,temperature,FALSE,COVID-19 cannot survive in temperatures higher than 25 degrees Celsius.,/Users/psychology/Desktop/kaitlin_exp_v2_2021_08_27/kaitlin_exp_v2/kaitlin_exp_v2b/videos/temperature.mp4,4
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,afghan,TRUE,The monetary unit in Afghanistan is the Afghan Afghani.,NA,6
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,blindness,TRUE,Night blindness is a symptom of vitamin A deficiency.,NA,5
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,forest,TRUE,Malta is the least densely forested country in Europe.,NA,4
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,mintonette,TRUE,Volleyball was originally called mintonette.,NA,3
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,vesuvius,TRUE,Vesuvius is an active volcano in Italy.,NA,5
29,trivia,Male,25,29_kaitlin_exp_v2a_97890230970.txt,claim,colorvision,FALSE,Normal colour vision is known as dichromacy.,NA,5
