sample_size,scale,original_n,source,name,value,power,scale2,sd_item,new_sample
120,1,75,High Variance,Decile 60,0.866666666666667,85,Small Scale,0.980200330298362,74.3254004157239
110,2,75,High Variance,Decile 60,0.933333333333333,85,Medium Scale,11.7856496112448,68.1316170477469
105,3,75,High Variance,Decile 60,0.866666666666667,85,Large Scale,157.468904783576,65.0347253637584
85,1,75,Low Variance,Decile 60,0.933333333333333,85,Small Scale,0.282911023524634,52.6471586278044
95,2,75,Low Variance,Decile 60,0.866666666666667,85,Medium Scale,4.13733614829541,58.8409419957814
95,3,75,Low Variance,Decile 60,0.9,85,Large Scale,58.0567815607448,58.8409419957814
105,1,75,Medium Variance,Decile 60,0.866666666666667,85,Small Scale,0.434917881993621,65.0347253637584
140,2,75,Medium Variance,Decile 60,0.933333333333333,85,Medium Scale,10.0453347426434,86.7129671516779
105,3,75,Medium Variance,Decile 60,0.866666666666667,85,Large Scale,103.419314050224,65.0347253637584
105,1,75,High Variance,Decile 70,0.866666666666667,85,Small Scale,0.980200330298362,65.0347253637584
90,2,75,High Variance,Decile 70,0.9,85,Medium Scale,11.7856496112448,55.7440503117929
90,3,75,High Variance,Decile 70,0.866666666666667,85,Large Scale,157.468904783576,55.7440503117929
85,1,75,Low Variance,Decile 70,0.933333333333333,85,Small Scale,0.282911023524634,52.6471586278044
85,2,75,Low Variance,Decile 70,0.866666666666667,85,Medium Scale,4.13733614829541,52.6471586278044
90,3,75,Low Variance,Decile 70,0.933333333333333,85,Large Scale,58.0567815607448,55.7440503117929
100,1,75,Medium Variance,Decile 70,0.866666666666667,85,Small Scale,0.434917881993621,61.9378336797699
130,2,75,Medium Variance,Decile 70,0.9,85,Medium Scale,10.0453347426434,80.5191837837009
95,3,75,Medium Variance,Decile 70,0.866666666666667,85,Large Scale,103.419314050224,58.8409419957814
90,1,75,High Variance,Decile 80,0.866666666666667,85,Small Scale,0.980200330298362,55.7440503117929
80,2,75,High Variance,Decile 80,0.9,85,Medium Scale,11.7856496112448,49.5502669438159
85,3,75,High Variance,Decile 80,0.9,85,Large Scale,157.468904783576,52.6471586278044
85,1,75,Low Variance,Decile 80,0.933333333333333,85,Small Scale,0.282911023524634,52.6471586278044
80,2,75,Low Variance,Decile 80,0.866666666666667,85,Medium Scale,4.13733614829541,49.5502669438159
90,3,75,Low Variance,Decile 80,0.933333333333333,85,Large Scale,58.0567815607448,55.7440503117929
85,1,75,Medium Variance,Decile 80,0.866666666666667,85,Small Scale,0.434917881993621,52.6471586278044
75,2,75,Medium Variance,Decile 80,0.9,85,Medium Scale,10.0453347426434,46.4533752598274
80,3,75,Medium Variance,Decile 80,0.9,85,Large Scale,103.419314050224,49.5502669438159
75,1,75,High Variance,Decile 90,0.9,85,Small Scale,0.980200330298362,46.4533752598274
75,2,75,High Variance,Decile 90,0.9,85,Medium Scale,11.7856496112448,46.4533752598274
70,3,75,High Variance,Decile 90,0.866666666666667,85,Large Scale,157.468904783576,43.3564835758389
85,1,75,Low Variance,Decile 90,0.933333333333333,85,Small Scale,0.282911023524634,52.6471586278044
75,2,75,Low Variance,Decile 90,0.866666666666667,85,Medium Scale,4.13733614829541,46.4533752598274
75,3,75,Low Variance,Decile 90,0.866666666666667,85,Large Scale,58.0567815607448,46.4533752598274
85,1,75,Medium Variance,Decile 90,0.933333333333333,85,Small Scale,0.434917881993621,52.6471586278044
75,2,75,Medium Variance,Decile 90,0.933333333333333,85,Medium Scale,10.0453347426434,46.4533752598274
75,3,75,Medium Variance,Decile 90,0.9,85,Large Scale,103.419314050224,46.4533752598274
195,1,80,Low Variance,Decile 0,0.866666666666667,85,Small Scale,0.265048259847947,116.456950915936
190,2,80,Low Variance,Decile 0,0.9,85,Medium Scale,4.2196917880136,113.470875251425
245,3,80,Low Variance,Decile 0,0.866666666666667,85,Large Scale,57.7990538205745,146.317707561048
315,1,80,Medium Variance,Decile 0,0.866666666666667,85,Small Scale,0.452218661388853,188.122766864204
465,3,80,Medium Variance,Decile 0,0.866666666666667,85,Large Scale,106.386312922355,277.70503679954
465,1,80,High Variance,Decile 10,0.866666666666667,85,Small Scale,0.863107057750993,277.70503679954
160,1,80,Low Variance,Decile 10,0.866666666666667,85,Small Scale,0.265048259847947,95.5544212643578
175,2,80,Low Variance,Decile 10,0.9,85,Medium Scale,4.2196917880136,104.512648257891
175,3,80,Low Variance,Decile 10,0.866666666666667,85,Large Scale,57.7990538205745,104.512648257891
240,1,80,Medium Variance,Decile 10,0.866666666666667,85,Small Scale,0.452218661388853,143.331631896537
350,3,80,Medium Variance,Decile 10,0.866666666666667,85,Large Scale,106.386312922355,209.025296515783
275,1,80,High Variance,Decile 20,0.866666666666667,85,Small Scale,0.863107057750993,164.234161548115
410,3,80,High Variance,Decile 20,0.866666666666667,85,Large Scale,162.822771731927,244.858204489917
135,1,80,Low Variance,Decile 20,0.933333333333333,85,Small Scale,0.265048259847947,80.6240429418019
155,2,80,Low Variance,Decile 20,0.866666666666667,85,Medium Scale,4.2196917880136,92.5683455998466
140,3,80,Low Variance,Decile 20,1,85,Large Scale,57.7990538205745,83.6101186063131
220,1,80,Medium Variance,Decile 20,0.866666666666667,85,Small Scale,0.452218661388853,131.387329238492
415,2,80,Medium Variance,Decile 20,0.866666666666667,85,Medium Scale,11.206988794805,247.844280154428
270,3,80,Medium Variance,Decile 20,0.866666666666667,85,Large Scale,106.386312922355,161.248085883604
225,1,80,High Variance,Decile 30,0.866666666666667,85,Small Scale,0.863107057750993,134.373404903003
415,2,80,High Variance,Decile 30,0.866666666666667,85,Medium Scale,13.5763132739485,247.844280154428
305,3,80,High Variance,Decile 30,0.866666666666667,85,Large Scale,162.822771731927,182.150615535182
120,1,80,Low Variance,Decile 30,0.866666666666667,85,Small Scale,0.265048259847947,71.6658159482684
145,2,80,Low Variance,Decile 30,0.866666666666667,85,Medium Scale,4.2196917880136,86.5961942708242
125,3,80,Low Variance,Decile 30,0.9,85,Large Scale,57.7990538205745,74.6518916127795
175,1,80,Medium Variance,Decile 30,0.9,85,Small Scale,0.452218661388853,104.512648257891
260,2,80,Medium Variance,Decile 30,0.866666666666667,85,Medium Scale,11.206988794805,155.275934554581
175,3,80,Medium Variance,Decile 30,0.866666666666667,85,Large Scale,106.386312922355,104.512648257891
185,1,80,High Variance,Decile 40,0.866666666666667,85,Small Scale,0.863107057750993,110.484799586914
325,2,80,High Variance,Decile 40,0.866666666666667,85,Medium Scale,13.5763132739485,194.094918193227
190,3,80,High Variance,Decile 40,0.866666666666667,85,Large Scale,162.822771731927,113.470875251425
115,1,80,Low Variance,Decile 40,0.866666666666667,85,Small Scale,0.265048259847947,68.6797402837572
130,2,80,Low Variance,Decile 40,0.9,85,Medium Scale,4.2196917880136,77.6379672772907
110,3,80,Low Variance,Decile 40,0.933333333333333,85,Large Scale,57.7990538205745,65.693664619246
140,1,80,Medium Variance,Decile 40,0.866666666666667,85,Small Scale,0.452218661388853,83.6101186063131
220,2,80,Medium Variance,Decile 40,0.866666666666667,85,Medium Scale,11.206988794805,131.387329238492
135,3,80,Medium Variance,Decile 40,0.866666666666667,85,Large Scale,106.386312922355,80.6240429418019
175,1,80,High Variance,Decile 50,0.866666666666667,85,Small Scale,0.863107057750993,104.512648257891
185,2,80,High Variance,Decile 50,0.9,85,Medium Scale,13.5763132739485,110.484799586914
130,3,80,High Variance,Decile 50,0.9,85,Large Scale,162.822771731927,77.6379672772907
110,1,80,Low Variance,Decile 50,0.9,85,Small Scale,0.265048259847947,65.693664619246
120,2,80,Low Variance,Decile 50,0.9,85,Medium Scale,4.2196917880136,71.6658159482684
100,3,80,Low Variance,Decile 50,0.866666666666667,85,Large Scale,57.7990538205745,59.7215132902236
115,1,80,Medium Variance,Decile 50,0.9,85,Small Scale,0.452218661388853,68.6797402837572
190,2,80,Medium Variance,Decile 50,0.9,85,Medium Scale,11.206988794805,113.470875251425
125,3,80,Medium Variance,Decile 50,0.866666666666667,85,Large Scale,106.386312922355,74.6518916127795
145,1,80,High Variance,Decile 60,0.866666666666667,85,Small Scale,0.863107057750993,86.5961942708242
150,2,80,High Variance,Decile 60,0.9,85,Medium Scale,13.5763132739485,89.5822699353354
115,3,80,High Variance,Decile 60,0.866666666666667,85,Large Scale,162.822771731927,68.6797402837572
100,1,80,Low Variance,Decile 60,0.866666666666667,85,Small Scale,0.265048259847947,59.7215132902236
110,2,80,Low Variance,Decile 60,0.866666666666667,85,Medium Scale,4.2196917880136,65.693664619246
100,3,80,Low Variance,Decile 60,0.9,85,Large Scale,57.7990538205745,59.7215132902236
110,1,80,Medium Variance,Decile 60,0.866666666666667,85,Small Scale,0.452218661388853,65.693664619246
150,2,80,Medium Variance,Decile 60,0.866666666666667,85,Medium Scale,11.206988794805,89.5822699353354
115,3,80,Medium Variance,Decile 60,0.866666666666667,85,Large Scale,106.386312922355,68.6797402837572
115,1,80,High Variance,Decile 70,0.866666666666667,85,Small Scale,0.863107057750993,68.6797402837572
130,2,80,High Variance,Decile 70,0.866666666666667,85,Medium Scale,13.5763132739485,77.6379672772907
100,3,80,High Variance,Decile 70,0.933333333333333,85,Large Scale,162.822771731927,59.7215132902236
85,1,80,Low Variance,Decile 70,0.866666666666667,85,Small Scale,0.265048259847947,50.7632862966901
95,2,80,Low Variance,Decile 70,0.866666666666667,85,Medium Scale,4.2196917880136,56.7354376257124
85,3,80,Low Variance,Decile 70,0.866666666666667,85,Large Scale,57.7990538205745,50.7632862966901
100,1,80,Medium Variance,Decile 70,0.9,85,Small Scale,0.452218661388853,59.7215132902236
120,2,80,Medium Variance,Decile 70,0.866666666666667,85,Medium Scale,11.206988794805,71.6658159482684
105,3,80,Medium Variance,Decile 70,0.933333333333333,85,Large Scale,106.386312922355,62.7075889547348
105,1,80,High Variance,Decile 80,0.866666666666667,85,Small Scale,0.863107057750993,62.7075889547348
85,2,80,High Variance,Decile 80,0.866666666666667,85,Medium Scale,13.5763132739485,50.7632862966901
85,3,80,High Variance,Decile 80,0.9,85,Large Scale,162.822771731927,50.7632862966901
80,1,80,Low Variance,Decile 80,0.866666666666667,85,Small Scale,0.265048259847947,47.7772106321789
90,2,80,Low Variance,Decile 80,0.933333333333333,85,Medium Scale,4.2196917880136,53.7493619612013
85,3,80,Low Variance,Decile 80,0.9,85,Large Scale,57.7990538205745,50.7632862966901
95,1,80,Medium Variance,Decile 80,0.866666666666667,85,Small Scale,0.452218661388853,56.7354376257124
80,2,80,Medium Variance,Decile 80,0.866666666666667,85,Medium Scale,11.206988794805,47.7772106321789
85,3,80,Medium Variance,Decile 80,0.866666666666667,85,Large Scale,106.386312922355,50.7632862966901
80,1,80,High Variance,Decile 90,0.9,85,Small Scale,0.863107057750993,47.7772106321789
70,2,80,High Variance,Decile 90,0.866666666666667,85,Medium Scale,13.5763132739485,41.8050593031565
85,3,80,High Variance,Decile 90,0.9,85,Large Scale,162.822771731927,50.7632862966901
80,1,80,Low Variance,Decile 90,0.9,85,Small Scale,0.265048259847947,47.7772106321789
90,2,80,Low Variance,Decile 90,1,85,Medium Scale,4.2196917880136,53.7493619612013
85,3,80,Low Variance,Decile 90,0.9,85,Large Scale,57.7990538205745,50.7632862966901
70,1,80,Medium Variance,Decile 90,0.9,85,Small Scale,0.452218661388853,41.8050593031565
75,2,80,Medium Variance,Decile 90,0.866666666666667,85,Medium Scale,11.206988794805,44.7911349676677
80,3,80,Medium Variance,Decile 90,0.9,85,Large Scale,106.386312922355,47.7772106321789
225,1,85,Low Variance,Decile 0,0.866666666666667,85,Small Scale,0.24716791652081,129.760381102126
245,2,85,Low Variance,Decile 0,0.866666666666667,85,Medium Scale,3.89004104694167,141.294637200092
265,3,85,Low Variance,Decile 0,0.866666666666667,85,Large Scale,54.2167547735512,152.828893298059
275,1,85,Medium Variance,Decile 0,0.866666666666667,85,Small Scale,0.394103475842347,158.596021347042
155,1,85,Low Variance,Decile 10,0.9,85,Small Scale,0.24716791652081,89.390484759242
175,2,85,Low Variance,Decile 10,0.9,85,Medium Scale,3.89004104694167,100.924740857209
155,3,85,Low Variance,Decile 10,0.866666666666667,85,Large Scale,54.2167547735512,89.390484759242
195,1,85,Medium Variance,Decile 10,0.866666666666667,85,Small Scale,0.394103475842347,112.458996955175
490,2,85,Medium Variance,Decile 10,0.866666666666667,85,Medium Scale,10.3169503472861,282.589274400184
375,3,85,Medium Variance,Decile 10,0.866666666666667,85,Large Scale,106.429332773164,216.267301836876
305,1,85,High Variance,Decile 20,0.866666666666667,85,Small Scale,0.986551472725802,175.897405493992
475,3,85,High Variance,Decile 20,0.866666666666667,85,Large Scale,159.428379278152,273.938582326709
140,1,85,Low Variance,Decile 20,0.866666666666667,85,Small Scale,0.24716791652081,80.739792685767
145,2,85,Low Variance,Decile 20,0.866666666666667,85,Medium Scale,3.89004104694167,83.6233567102587
140,3,85,Low Variance,Decile 20,0.866666666666667,85,Large Scale,54.2167547735512,80.739792685767
175,1,85,Medium Variance,Decile 20,0.866666666666667,85,Small Scale,0.394103475842347,100.924740857209
435,2,85,Medium Variance,Decile 20,0.866666666666667,85,Medium Scale,10.3169503472861,250.870070130776
270,3,85,Medium Variance,Decile 20,0.866666666666667,85,Large Scale,106.429332773164,155.712457322551
260,1,85,High Variance,Decile 30,0.866666666666667,85,Small Scale,0.986551472725802,149.945329273567
445,2,85,High Variance,Decile 30,0.866666666666667,85,Medium Scale,12.838471268839,256.637198179759
320,3,85,High Variance,Decile 30,0.866666666666667,85,Large Scale,159.428379278152,184.548097567467
135,1,85,Low Variance,Decile 30,0.933333333333333,85,Small Scale,0.24716791652081,77.8562286612753
130,2,85,Low Variance,Decile 30,0.866666666666667,85,Medium Scale,3.89004104694167,74.9726646367836
125,3,85,Low Variance,Decile 30,0.866666666666667,85,Large Scale,54.2167547735512,72.089100612292
145,1,85,Medium Variance,Decile 30,0.866666666666667,85,Small Scale,0.394103475842347,83.6233567102587
275,2,85,Medium Variance,Decile 30,0.866666666666667,85,Medium Scale,10.3169503472861,158.596021347042
195,3,85,Medium Variance,Decile 30,0.9,85,Large Scale,106.429332773164,112.458996955175
220,1,85,High Variance,Decile 40,0.866666666666667,85,Small Scale,0.986551472725802,126.876817077634
260,2,85,High Variance,Decile 40,0.866666666666667,85,Medium Scale,12.838471268839,149.945329273567
225,3,85,High Variance,Decile 40,0.866666666666667,85,Large Scale,159.428379278152,129.760381102126
115,1,85,Low Variance,Decile 40,0.866666666666667,85,Small Scale,0.24716791652081,66.3219725633086
130,2,85,Low Variance,Decile 40,0.866666666666667,85,Medium Scale,3.89004104694167,74.9726646367836
110,3,85,Low Variance,Decile 40,0.866666666666667,85,Large Scale,54.2167547735512,63.4384085388169
130,1,85,Medium Variance,Decile 40,0.866666666666667,85,Small Scale,0.394103475842347,74.9726646367836
210,2,85,Medium Variance,Decile 40,0.866666666666667,85,Medium Scale,10.3169503472861,121.109689028651
150,3,85,Medium Variance,Decile 40,0.9,85,Large Scale,106.429332773164,86.5069207347504
170,1,85,High Variance,Decile 50,0.866666666666667,85,Small Scale,0.986551472725802,98.0411768327171
190,2,85,High Variance,Decile 50,0.9,85,Medium Scale,12.838471268839,109.575432930684
170,3,85,High Variance,Decile 50,0.866666666666667,85,Large Scale,159.428379278152,98.0411768327171
110,1,85,Low Variance,Decile 50,0.866666666666667,85,Small Scale,0.24716791652081,63.4384085388169
130,2,85,Low Variance,Decile 50,0.866666666666667,85,Medium Scale,3.89004104694167,74.9726646367836
110,3,85,Low Variance,Decile 50,0.9,85,Large Scale,54.2167547735512,63.4384085388169
125,1,85,Medium Variance,Decile 50,0.866666666666667,85,Small Scale,0.394103475842347,72.089100612292
170,2,85,Medium Variance,Decile 50,0.866666666666667,85,Medium Scale,10.3169503472861,98.0411768327171
125,3,85,Medium Variance,Decile 50,0.866666666666667,85,Large Scale,106.429332773164,72.089100612292
130,1,85,High Variance,Decile 60,0.866666666666667,85,Small Scale,0.986551472725802,74.9726646367836
145,2,85,High Variance,Decile 60,0.866666666666667,85,Medium Scale,12.838471268839,83.6233567102587
150,3,85,High Variance,Decile 60,0.9,85,Large Scale,159.428379278152,86.5069207347504
100,1,85,Low Variance,Decile 60,0.9,85,Small Scale,0.24716791652081,57.6712804898336
115,2,85,Low Variance,Decile 60,0.9,85,Medium Scale,3.89004104694167,66.3219725633086
100,3,85,Low Variance,Decile 60,0.866666666666667,85,Large Scale,54.2167547735512,57.6712804898336
100,1,85,Medium Variance,Decile 60,0.866666666666667,85,Small Scale,0.394103475842347,57.6712804898336
155,2,85,Medium Variance,Decile 60,0.9,85,Medium Scale,10.3169503472861,89.390484759242
120,3,85,Medium Variance,Decile 60,0.866666666666667,85,Large Scale,106.429332773164,69.2055365878003
105,1,85,High Variance,Decile 70,0.866666666666667,85,Small Scale,0.986551472725802,60.5548445143253
120,2,85,High Variance,Decile 70,0.866666666666667,85,Medium Scale,12.838471268839,69.2055365878003
125,3,85,High Variance,Decile 70,0.9,85,Large Scale,159.428379278152,72.089100612292
100,1,85,Low Variance,Decile 70,0.933333333333333,85,Small Scale,0.24716791652081,57.6712804898336
100,2,85,Low Variance,Decile 70,0.9,85,Medium Scale,3.89004104694167,57.6712804898336
100,3,85,Low Variance,Decile 70,0.866666666666667,85,Large Scale,54.2167547735512,57.6712804898336
95,1,85,Medium Variance,Decile 70,0.866666666666667,85,Small Scale,0.394103475842347,54.7877164653419
135,2,85,Medium Variance,Decile 70,0.9,85,Medium Scale,10.3169503472861,77.8562286612753
115,3,85,Medium Variance,Decile 70,0.9,85,Large Scale,106.429332773164,66.3219725633086
100,1,85,High Variance,Decile 80,0.866666666666667,85,Small Scale,0.986551472725802,57.6712804898336
100,2,85,High Variance,Decile 80,0.9,85,Medium Scale,12.838471268839,57.6712804898336
90,3,85,High Variance,Decile 80,0.9,85,Large Scale,159.428379278152,51.9041524408502
100,1,85,Low Variance,Decile 80,0.933333333333333,85,Small Scale,0.24716791652081,57.6712804898336
90,2,85,Low Variance,Decile 80,0.866666666666667,85,Medium Scale,3.89004104694167,51.9041524408502
100,3,85,Low Variance,Decile 80,0.866666666666667,85,Large Scale,54.2167547735512,57.6712804898336
90,1,85,Medium Variance,Decile 80,0.866666666666667,85,Small Scale,0.394103475842347,51.9041524408502
90,2,85,Medium Variance,Decile 80,0.866666666666667,85,Medium Scale,10.3169503472861,51.9041524408502
95,3,85,Medium Variance,Decile 80,0.866666666666667,85,Large Scale,106.429332773164,54.7877164653419
65,1,85,High Variance,Decile 90,0.866666666666667,85,Small Scale,0.986551472725802,37.4863323183918
85,2,85,High Variance,Decile 90,0.866666666666667,85,Medium Scale,12.838471268839,49.0205884163585
75,3,85,High Variance,Decile 90,0.9,85,Large Scale,159.428379278152,43.2534603673752
80,1,85,Low Variance,Decile 90,0.866666666666667,85,Small Scale,0.24716791652081,46.1370243918669
85,2,85,Low Variance,Decile 90,0.866666666666667,85,Medium Scale,3.89004104694167,49.0205884163585
80,3,85,Low Variance,Decile 90,0.866666666666667,85,Large Scale,54.2167547735512,46.1370243918669
85,1,85,Medium Variance,Decile 90,0.866666666666667,85,Small Scale,0.394103475842347,49.0205884163585
90,2,85,Medium Variance,Decile 90,0.866666666666667,85,Medium Scale,10.3169503472861,51.9041524408502
85,3,85,Medium Variance,Decile 90,0.9,85,Large Scale,106.429332773164,49.0205884163585
185,1,90,Low Variance,Decile 0,0.866666666666667,85,Small Scale,0.244298632105551,103.172968260254
345,2,90,Low Variance,Decile 0,0.9,85,Medium Scale,3.99069491000675,192.403643512365
210,3,90,Low Variance,Decile 0,0.866666666666667,85,Large Scale,49.5603092144004,117.115261268396
305,1,90,Medium Variance,Decile 0,0.866666666666667,85,Small Scale,0.417771193788594,170.095974699337
475,1,90,High Variance,Decile 10,0.866666666666667,85,Small Scale,0.966702344184382,264.903567154705
160,1,90,Low Variance,Decile 10,0.9,85,Small Scale,0.244298632105551,89.2306752521112
155,2,90,Low Variance,Decile 10,0.866666666666667,85,Medium Scale,3.99069491000675,86.4422166504827
150,3,90,Low Variance,Decile 10,0.9,85,Large Scale,49.5603092144004,83.6537580488543
255,1,90,Medium Variance,Decile 10,0.866666666666667,85,Small Scale,0.417771193788594,142.211388683052
475,3,90,Medium Variance,Decile 10,0.866666666666667,85,Large Scale,113.104479514924,264.903567154705
340,1,90,High Variance,Decile 20,0.9,85,Small Scale,0.966702344184382,189.615184910736
490,3,90,High Variance,Decile 20,0.9,85,Large Scale,149.636025860562,273.268942959591
155,1,90,Low Variance,Decile 20,0.933333333333333,85,Small Scale,0.244298632105551,86.4422166504827
155,2,90,Low Variance,Decile 20,0.866666666666667,85,Medium Scale,3.99069491000675,86.4422166504827
150,3,90,Low Variance,Decile 20,0.933333333333333,85,Large Scale,49.5603092144004,83.6537580488543
225,1,90,Medium Variance,Decile 20,0.866666666666667,85,Small Scale,0.417771193788594,125.480637073281
475,2,90,Medium Variance,Decile 20,0.866666666666667,85,Medium Scale,10.6876354082941,264.903567154705
300,3,90,Medium Variance,Decile 20,0.866666666666667,85,Large Scale,113.104479514924,167.307516097709
275,1,90,High Variance,Decile 30,0.866666666666667,85,Small Scale,0.966702344184382,153.365223089566
410,2,90,High Variance,Decile 30,0.9,85,Medium Scale,12.805006480911,228.653605333535
265,3,90,High Variance,Decile 30,0.866666666666667,85,Large Scale,149.636025860562,147.788305886309
145,1,90,Low Variance,Decile 30,0.933333333333333,85,Small Scale,0.244298632105551,80.8652994472258
155,2,90,Low Variance,Decile 30,0.866666666666667,85,Medium Scale,3.99069491000675,86.4422166504827
150,3,90,Low Variance,Decile 30,0.966666666666667,85,Large Scale,49.5603092144004,83.6537580488543
180,1,90,Medium Variance,Decile 30,0.866666666666667,85,Small Scale,0.417771193788594,100.384509658625
260,2,90,Medium Variance,Decile 30,0.866666666666667,85,Medium Scale,10.6876354082941,144.999847284681
195,3,90,Medium Variance,Decile 30,0.866666666666667,85,Large Scale,113.104479514924,108.749885463511
230,1,90,High Variance,Decile 40,0.866666666666667,85,Small Scale,0.966702344184382,128.26909567491
295,2,90,High Variance,Decile 40,0.866666666666667,85,Medium Scale,12.805006480911,164.51905749608
230,3,90,High Variance,Decile 40,0.9,85,Large Scale,149.636025860562,128.26909567491
130,1,90,Low Variance,Decile 40,0.866666666666667,85,Small Scale,0.244298632105551,72.4999236423404
140,2,90,Low Variance,Decile 40,0.9,85,Medium Scale,3.99069491000675,78.0768408455973
145,3,90,Low Variance,Decile 40,0.866666666666667,85,Large Scale,49.5603092144004,80.8652994472258
165,1,90,Medium Variance,Decile 40,0.866666666666667,85,Small Scale,0.417771193788594,92.0191338537397
255,2,90,Medium Variance,Decile 40,0.866666666666667,85,Medium Scale,10.6876354082941,142.211388683052
180,3,90,Medium Variance,Decile 40,0.866666666666667,85,Large Scale,113.104479514924,100.384509658625
150,1,90,High Variance,Decile 50,0.866666666666667,85,Small Scale,0.966702344184382,83.6537580488543
190,2,90,High Variance,Decile 50,0.866666666666667,85,Medium Scale,12.805006480911,105.961426861882
170,3,90,High Variance,Decile 50,0.866666666666667,85,Large Scale,149.636025860562,94.8075924553681
125,1,90,Low Variance,Decile 50,0.866666666666667,85,Small Scale,0.244298632105551,69.7114650407119
125,2,90,Low Variance,Decile 50,0.866666666666667,85,Medium Scale,3.99069491000675,69.7114650407119
125,3,90,Low Variance,Decile 50,0.866666666666667,85,Large Scale,49.5603092144004,69.7114650407119
165,1,90,Medium Variance,Decile 50,0.866666666666667,85,Small Scale,0.417771193788594,92.0191338537397
170,2,90,Medium Variance,Decile 50,0.866666666666667,85,Medium Scale,10.6876354082941,94.8075924553681
135,3,90,Medium Variance,Decile 50,0.866666666666667,85,Large Scale,113.104479514924,75.2883822439688
135,1,90,High Variance,Decile 60,0.866666666666667,85,Small Scale,0.966702344184382,75.2883822439688
140,2,90,High Variance,Decile 60,0.866666666666667,85,Medium Scale,12.805006480911,78.0768408455973
135,3,90,High Variance,Decile 60,0.866666666666667,85,Large Scale,149.636025860562,75.2883822439688
105,1,90,Low Variance,Decile 60,0.866666666666667,85,Small Scale,0.244298632105551,58.557630634198
105,2,90,Low Variance,Decile 60,0.866666666666667,85,Medium Scale,3.99069491000675,58.557630634198
120,3,90,Low Variance,Decile 60,0.866666666666667,85,Large Scale,49.5603092144004,66.9230064390834
135,1,90,Medium Variance,Decile 60,0.866666666666667,85,Small Scale,0.417771193788594,75.2883822439688
140,2,90,Medium Variance,Decile 60,0.866666666666667,85,Medium Scale,10.6876354082941,78.0768408455973
130,3,90,Medium Variance,Decile 60,0.866666666666667,85,Large Scale,113.104479514924,72.4999236423404
125,1,90,High Variance,Decile 70,0.866666666666667,85,Small Scale,0.966702344184382,69.7114650407119
115,2,90,High Variance,Decile 70,0.866666666666667,85,Medium Scale,12.805006480911,64.1345478374549
115,3,90,High Variance,Decile 70,0.866666666666667,85,Large Scale,149.636025860562,64.1345478374549
100,1,90,Low Variance,Decile 70,0.933333333333333,85,Small Scale,0.244298632105551,55.7691720325695
105,2,90,Low Variance,Decile 70,0.9,85,Medium Scale,3.99069491000675,58.557630634198
105,3,90,Low Variance,Decile 70,0.9,85,Large Scale,49.5603092144004,58.557630634198
125,1,90,Medium Variance,Decile 70,0.866666666666667,85,Small Scale,0.417771193788594,69.7114650407119
140,2,90,Medium Variance,Decile 70,0.866666666666667,85,Medium Scale,10.6876354082941,78.0768408455973
115,3,90,Medium Variance,Decile 70,0.866666666666667,85,Large Scale,113.104479514924,64.1345478374549
95,1,90,High Variance,Decile 80,0.9,85,Small Scale,0.966702344184382,52.980713430941
90,2,90,High Variance,Decile 80,0.866666666666667,85,Medium Scale,12.805006480911,50.1922548293126
90,3,90,High Variance,Decile 80,0.866666666666667,85,Large Scale,149.636025860562,50.1922548293126
95,1,90,Low Variance,Decile 80,0.966666666666667,85,Small Scale,0.244298632105551,52.980713430941
100,2,90,Low Variance,Decile 80,0.966666666666667,85,Medium Scale,3.99069491000675,55.7691720325695
85,3,90,Low Variance,Decile 80,0.866666666666667,85,Large Scale,49.5603092144004,47.4037962276841
100,1,90,Medium Variance,Decile 80,1,85,Small Scale,0.417771193788594,55.7691720325695
110,2,90,Medium Variance,Decile 80,0.866666666666667,85,Medium Scale,10.6876354082941,61.3460892358265
100,3,90,Medium Variance,Decile 80,0.866666666666667,85,Large Scale,113.104479514924,55.7691720325695
85,1,90,High Variance,Decile 90,0.9,85,Small Scale,0.966702344184382,47.4037962276841
85,2,90,High Variance,Decile 90,0.866666666666667,85,Medium Scale,12.805006480911,47.4037962276841
90,3,90,High Variance,Decile 90,0.9,85,Large Scale,149.636025860562,50.1922548293126
90,1,90,Low Variance,Decile 90,0.866666666666667,85,Small Scale,0.244298632105551,50.1922548293126
90,2,90,Low Variance,Decile 90,0.9,85,Medium Scale,3.99069491000675,50.1922548293126
85,3,90,Low Variance,Decile 90,0.9,85,Large Scale,49.5603092144004,47.4037962276841
85,1,90,Medium Variance,Decile 90,0.9,85,Small Scale,0.417771193788594,47.4037962276841
70,2,90,Medium Variance,Decile 90,0.933333333333333,85,Medium Scale,10.6876354082941,39.0384204227987
85,3,90,Medium Variance,Decile 90,0.866666666666667,85,Large Scale,113.104479514924,47.4037962276841
185,1,95,Low Variance,Decile 0,0.9,85,Small Scale,0.21191360137032,99.8992579381165
325,2,95,Low Variance,Decile 0,0.866666666666667,85,Medium Scale,4.73313757439605,175.498696377772
260,3,95,Low Variance,Decile 0,0.9,85,Large Scale,52.2823629368537,140.398957102218
435,1,95,Medium Variance,Decile 0,0.866666666666667,85,Small Scale,0.453264803846127,234.898255151787
155,1,95,Low Variance,Decile 10,0.933333333333333,85,Small Scale,0.21191360137032,83.699378272476
200,2,95,Low Variance,Decile 10,0.866666666666667,85,Medium Scale,4.73313757439605,107.999197770937
