scale,original_n,source,name,power,scale2,sample_size,value,sd_item
1,60,Low Variance,Decile 70,90,Small Scale,80.9555555555556,0.953851851851852,0.256162024391448
1,60,Low Variance,Decile 70,95,Small Scale,89.9333333333333,0.986111111111111,0.256162024391448
1,60,Low Variance,Decile 80,80,Small Scale,71.5333333333333,0.910740740740741,0.256162024391448
1,60,Low Variance,Decile 80,85,Small Scale,77.9777777777778,0.960407407407407,0.256162024391448
1,60,Low Variance,Decile 80,90,Small Scale,79.4666666666667,0.968444444444444,0.256162024391448
1,60,Low Variance,Decile 80,95,Small Scale,84.4,0.985851851851852,0.256162024391448
1,60,Low Variance,Decile 90,80,Small Scale,62.8888888888889,0.881259259259259,0.256162024391448
1,60,Low Variance,Decile 90,85,Small Scale,69.7333333333333,0.937296296296296,0.256162024391448
1,60,Low Variance,Decile 90,90,Small Scale,74.5111111111111,0.966296296296296,0.256162024391448
1,60,Low Variance,Decile 90,95,Small Scale,80.7555555555556,0.989518518518518,0.256162024391448
1,60,Medium Variance,Decile 0,80,Small Scale,262.088888888889,0.834407407407408,0.443065073836951
1,60,Medium Variance,Decile 0,85,Small Scale,284.133333333333,0.888407407407408,0.443065073836951
1,60,Medium Variance,Decile 0,90,Small Scale,299.4,0.915703703703704,0.443065073836951
1,60,Medium Variance,Decile 0,95,Small Scale,357.622222222222,0.971777777777778,0.443065073836951
1,60,Medium Variance,Decile 10,80,Small Scale,173.422222222222,0.844740740740741,0.443065073836951
1,60,Medium Variance,Decile 10,85,Small Scale,188.422222222222,0.897074074074074,0.443065073836951
1,60,Medium Variance,Decile 10,90,Small Scale,198.266666666667,0.921407407407407,0.443065073836951
1,60,Medium Variance,Decile 10,95,Small Scale,236.8,0.975148148148148,0.443065073836951
1,60,Medium Variance,Decile 20,80,Small Scale,136.066666666667,0.849592592592593,0.443065073836951
1,60,Medium Variance,Decile 20,85,Small Scale,148.222222222222,0.901111111111111,0.443065073836951
1,60,Medium Variance,Decile 20,90,Small Scale,156.177777777778,0.925037037037037,0.443065073836951
1,60,Medium Variance,Decile 20,95,Small Scale,185.088888888889,0.97637037037037,0.443065073836951
1,60,Medium Variance,Decile 30,80,Small Scale,116.155555555556,0.861962962962963,0.443065073836951
1,60,Medium Variance,Decile 30,85,Small Scale,125.355555555556,0.905851851851852,0.443065073836951
1,60,Medium Variance,Decile 30,90,Small Scale,132.088888888889,0.928925925925926,0.443065073836951
1,60,Medium Variance,Decile 30,95,Small Scale,156.888888888889,0.977740740740741,0.443065073836951
1,60,Medium Variance,Decile 40,80,Small Scale,103.511111111111,0.870962962962963,0.443065073836951
1,60,Medium Variance,Decile 40,85,Small Scale,111.266666666667,0.908740740740741,0.443065073836951
1,60,Medium Variance,Decile 40,90,Small Scale,116.755555555556,0.930407407407407,0.443065073836951
1,60,Medium Variance,Decile 40,95,Small Scale,138.888888888889,0.979777777777778,0.443065073836951
1,60,Medium Variance,Decile 50,80,Small Scale,92.8888888888889,0.865666666666667,0.443065073836951
1,60,Medium Variance,Decile 50,85,Small Scale,102.088888888889,0.91637037037037,0.443065073836951
1,60,Medium Variance,Decile 50,90,Small Scale,106.555555555556,0.934222222222222,0.443065073836951
1,60,Medium Variance,Decile 50,95,Small Scale,125.066666666667,0.97962962962963,0.443065073836951
1,60,Medium Variance,Decile 60,80,Small Scale,81.5777777777778,0.868666666666667,0.443065073836951
1,60,Medium Variance,Decile 60,85,Small Scale,88.7777777777778,0.911037037037037,0.443065073836951
1,60,Medium Variance,Decile 60,90,Small Scale,94.5555555555556,0.935888888888889,0.443065073836951
1,60,Medium Variance,Decile 60,95,Small Scale,111.311111111111,0.981962962962963,0.443065073836951
1,60,Medium Variance,Decile 70,80,Small Scale,77.9333333333333,0.894666666666667,0.443065073836951
1,60,Medium Variance,Decile 70,85,Small Scale,82.1333333333334,0.920518518518518,0.443065073836951
1,60,Medium Variance,Decile 70,90,Small Scale,85.7777777777778,0.937296296296296,0.443065073836951
1,60,Medium Variance,Decile 70,95,Small Scale,101.822222222222,0.982222222222222,0.443065073836951
1,60,Medium Variance,Decile 80,80,Small Scale,68.3555555555556,0.874592592592593,0.443065073836951
1,60,Medium Variance,Decile 80,85,Small Scale,77.3333333333333,0.932111111111111,0.443065073836951
1,60,Medium Variance,Decile 80,90,Small Scale,80.5333333333333,0.947222222222222,0.443065073836951
1,60,Medium Variance,Decile 80,95,Small Scale,92.3111111111111,0.98237037037037,0.443065073836951
1,60,Medium Variance,Decile 90,80,Small Scale,60.6888888888889,0.875962962962963,0.443065073836951
1,60,Medium Variance,Decile 90,85,Small Scale,66.4222222222222,0.918814814814815,0.443065073836951
1,60,Medium Variance,Decile 90,90,Small Scale,72.4222222222222,0.950222222222222,0.443065073836951
1,60,Medium Variance,Decile 90,95,Small Scale,83.1777777777778,0.984259259259259,0.443065073836951
1,70,High Variance,Decile 0,80,Small Scale,414.9,0.816833333333334,0.662225787605013
1,70,High Variance,Decile 0,85,Small Scale,453.8,0.875333333333333,0.662225787605013
1,70,High Variance,Decile 0,90,Small Scale,485.8,0.903833333333333,0.662225787605013
1,70,High Variance,Decile 0,95,Small Scale,654.7,0.972833333333333,0.662225787605013
1,70,High Variance,Decile 10,80,Small Scale,497.777777777778,0.815740740740741,0.823202257674766
1,70,High Variance,Decile 10,85,Small Scale,554.622222222222,0.873703703703704,0.823202257674766
1,70,High Variance,Decile 10,90,Small Scale,611.266666666667,0.907111111111111,0.823202257674766
1,70,High Variance,Decile 10,95,Small Scale,776.555555555556,0.969740740740741,0.823202257674766
1,70,High Variance,Decile 20,80,Small Scale,271.177777777778,0.821851851851852,0.823202257674766
1,70,High Variance,Decile 20,85,Small Scale,303.844444444444,0.879703703703704,0.823202257674766
1,70,High Variance,Decile 20,90,Small Scale,331.933333333333,0.909703703703704,0.823202257674766
1,70,High Variance,Decile 20,95,Small Scale,418.244444444445,0.970296296296296,0.823202257674766
1,70,High Variance,Decile 30,80,Small Scale,210.733333333333,0.828407407407408,0.823202257674766
1,70,High Variance,Decile 30,85,Small Scale,234.977777777778,0.882148148148148,0.823202257674766
1,70,High Variance,Decile 30,90,Small Scale,256.133333333333,0.912111111111111,0.823202257674766
1,70,High Variance,Decile 30,95,Small Scale,321.555555555556,0.971777777777778,0.823202257674766
1,70,High Variance,Decile 40,80,Small Scale,154.866666666667,0.83262962962963,0.823202257674766
1,70,High Variance,Decile 40,85,Small Scale,174.133333333333,0.886185185185185,0.823202257674766
1,70,High Variance,Decile 40,90,Small Scale,189.266666666667,0.915296296296296,0.823202257674766
1,70,High Variance,Decile 40,95,Small Scale,236.333333333333,0.972740740740741,0.823202257674766
1,70,High Variance,Decile 50,80,Small Scale,125.688888888889,0.839111111111111,0.823202257674766
1,70,High Variance,Decile 50,85,Small Scale,141.577777777778,0.88962962962963,0.823202257674766
1,70,High Variance,Decile 50,90,Small Scale,154.044444444444,0.91762962962963,0.823202257674766
1,70,High Variance,Decile 50,95,Small Scale,192.155555555556,0.973740740740741,0.823202257674766
1,70,High Variance,Decile 60,80,Small Scale,106,0.848925925925926,0.823202257674766
1,70,High Variance,Decile 60,85,Small Scale,117.933333333333,0.895444444444444,0.823202257674766
1,70,High Variance,Decile 60,90,Small Scale,127.622222222222,0.920296296296296,0.823202257674766
1,70,High Variance,Decile 60,95,Small Scale,159.933333333333,0.974851851851852,0.823202257674766
1,70,High Variance,Decile 70,80,Small Scale,90.8888888888889,0.85362962962963,0.823202257674766
1,70,High Variance,Decile 70,85,Small Scale,101.644444444444,0.897814814814815,0.823202257674766
1,70,High Variance,Decile 70,90,Small Scale,109.777777777778,0.923777777777778,0.823202257674766
1,70,High Variance,Decile 70,95,Small Scale,136.755555555556,0.975925925925926,0.823202257674766
1,70,High Variance,Decile 80,80,Small Scale,79.0666666666667,0.865185185185185,0.823202257674766
1,70,High Variance,Decile 80,85,Small Scale,86.5333333333333,0.900037037037037,0.823202257674766
1,70,High Variance,Decile 80,90,Small Scale,94.2,0.927592592592593,0.823202257674766
1,70,High Variance,Decile 80,95,Small Scale,116.711111111111,0.977074074074074,0.823202257674766
1,70,High Variance,Decile 90,80,Small Scale,64.7333333333333,0.859333333333333,0.823202257674766
1,70,High Variance,Decile 90,85,Small Scale,74.6444444444445,0.914518518518518,0.823202257674766
1,70,High Variance,Decile 90,90,Small Scale,79.7555555555556,0.934,0.823202257674766
1,70,High Variance,Decile 90,95,Small Scale,98.2444444444445,0.97962962962963,0.823202257674766
1,70,Low Variance,Decile 0,80,Small Scale,147.133333333333,0.865555555555556,0.241754769444323
1,70,Low Variance,Decile 0,85,Small Scale,156.088888888889,0.911962962962963,0.241754769444323
1,70,Low Variance,Decile 0,90,Small Scale,161.933333333333,0.934148148148148,0.241754769444323
1,70,Low Variance,Decile 0,95,Small Scale,180.777777777778,0.979555555555556,0.241754769444323
1,70,Low Variance,Decile 10,80,Small Scale,123.088888888889,0.868925925925926,0.241754769444323
1,70,Low Variance,Decile 10,85,Small Scale,130.866666666667,0.91437037037037,0.241754769444323
1,70,Low Variance,Decile 10,90,Small Scale,136.6,0.939185185185185,0.241754769444323
1,70,Low Variance,Decile 10,95,Small Scale,152.288888888889,0.981074074074074,0.241754769444323
1,70,Low Variance,Decile 20,80,Small Scale,113.666666666667,0.877962962962963,0.241754769444323
1,70,Low Variance,Decile 20,85,Small Scale,120.577777777778,0.919703703703704,0.241754769444323
1,70,Low Variance,Decile 20,90,Small Scale,125,0.938814814814815,0.241754769444323
1,70,Low Variance,Decile 20,95,Small Scale,140.288888888889,0.982037037037037,0.241754769444323
1,70,Low Variance,Decile 30,80,Small Scale,105.644444444444,0.871,0.241754769444323
1,70,Low Variance,Decile 30,85,Small Scale,113.8,0.924222222222222,0.241754769444323
1,70,Low Variance,Decile 30,90,Small Scale,117.955555555556,0.943185185185185,0.241754769444323
1,70,Low Variance,Decile 30,95,Small Scale,131.577777777778,0.982296296296296,0.241754769444323
1,70,Low Variance,Decile 40,80,Small Scale,100.355555555556,0.881888888888889,0.241754769444323
1,70,Low Variance,Decile 40,85,Small Scale,105.933333333333,0.920407407407408,0.241754769444323
1,70,Low Variance,Decile 40,90,Small Scale,111.044444444444,0.945518518518518,0.241754769444323
1,70,Low Variance,Decile 40,95,Small Scale,123.377777777778,0.982259259259259,0.241754769444323
1,70,Low Variance,Decile 50,80,Small Scale,97.5777777777778,0.900259259259259,0.241754769444323
1,70,Low Variance,Decile 50,85,Small Scale,100.933333333333,0.922592592592593,0.241754769444323
1,70,Low Variance,Decile 50,90,Small Scale,104.377777777778,0.941814814814815,0.241754769444323
1,70,Low Variance,Decile 50,95,Small Scale,117.555555555556,0.983185185185185,0.241754769444323
1,70,Low Variance,Decile 60,80,Small Scale,89.8222222222222,0.882851851851852,0.241754769444323
1,70,Low Variance,Decile 60,85,Small Scale,97.6888888888889,0.936851851851852,0.241754769444323
1,70,Low Variance,Decile 60,90,Small Scale,100.2,0.949296296296296,0.241754769444323
1,70,Low Variance,Decile 60,95,Small Scale,110.733333333333,0.983703703703704,0.241754769444323
1,70,Low Variance,Decile 70,80,Small Scale,81.9111111111111,0.870259259259259,0.241754769444323
1,70,Low Variance,Decile 70,85,Small Scale,90.0222222222222,0.92862962962963,0.241754769444323
1,70,Low Variance,Decile 70,90,Small Scale,94.7555555555556,0.953481481481482,0.241754769444323
1,70,Low Variance,Decile 70,95,Small Scale,104.288888888889,0.983592592592593,0.241754769444323
1,70,Low Variance,Decile 80,80,Small Scale,80.1555555555556,0.893814814814815,0.241754769444323
1,70,Low Variance,Decile 80,85,Small Scale,83.6666666666667,0.92062962962963,0.241754769444323
1,70,Low Variance,Decile 80,90,Small Scale,87.9333333333334,0.944851851851852,0.241754769444323
1,70,Low Variance,Decile 80,95,Small Scale,99.8,0.984703703703704,0.241754769444323
1,70,Low Variance,Decile 90,80,Small Scale,76.3777777777778,0.917925925925926,0.241754769444323
1,70,Low Variance,Decile 90,85,Small Scale,79.9777777777778,0.944037037037037,0.241754769444323
1,70,Low Variance,Decile 90,90,Small Scale,81.0222222222222,0.95,0.241754769444323
1,70,Low Variance,Decile 90,95,Small Scale,90.9333333333333,0.984851851851852,0.241754769444323
1,70,Medium Variance,Decile 0,80,Small Scale,303.266666666667,0.831481481481482,0.446263607240198
1,70,Medium Variance,Decile 0,85,Small Scale,327.222222222222,0.888148148148148,0.446263607240198
1,70,Medium Variance,Decile 0,90,Small Scale,340.866666666667,0.914148148148148,0.446263607240198
1,70,Medium Variance,Decile 0,95,Small Scale,410.222222222222,0.968814814814815,0.446263607240198
1,70,Medium Variance,Decile 10,80,Small Scale,197,0.838444444444444,0.446263607240198
1,70,Medium Variance,Decile 10,85,Small Scale,214.266666666667,0.89662962962963,0.446263607240198
1,70,Medium Variance,Decile 10,90,Small Scale,223.377777777778,0.919592592592593,0.446263607240198
1,70,Medium Variance,Decile 10,95,Small Scale,267.622222222222,0.971111111111111,0.446263607240198
1,70,Medium Variance,Decile 20,80,Small Scale,156.866666666667,0.849962962962963,0.446263607240198
1,70,Medium Variance,Decile 20,85,Small Scale,170.022222222222,0.901111111111111,0.446263607240198
1,70,Medium Variance,Decile 20,90,Small Scale,177.755555555556,0.923703703703704,0.446263607240198
1,70,Medium Variance,Decile 20,95,Small Scale,213.111111111111,0.972074074074074,0.446263607240198
1,70,Medium Variance,Decile 30,80,Small Scale,132.333333333333,0.855444444444444,0.446263607240198
1,70,Medium Variance,Decile 30,85,Small Scale,143.333333333333,0.904111111111111,0.446263607240198
1,70,Medium Variance,Decile 30,90,Small Scale,149.755555555556,0.92537037037037,0.446263607240198
1,70,Medium Variance,Decile 30,95,Small Scale,179.533333333333,0.973481481481481,0.446263607240198
1,70,Medium Variance,Decile 40,80,Small Scale,114.644444444444,0.860814814814815,0.446263607240198
1,70,Medium Variance,Decile 40,85,Small Scale,124.444444444444,0.907962962962963,0.446263607240198
1,70,Medium Variance,Decile 40,90,Small Scale,130.555555555556,0.928333333333333,0.446263607240198
1,70,Medium Variance,Decile 40,95,Small Scale,156.977777777778,0.974777777777778,0.446263607240198
1,70,Medium Variance,Decile 50,80,Small Scale,102.6,0.863666666666667,0.446263607240198
1,70,Medium Variance,Decile 50,85,Small Scale,111.622222222222,0.909851851851852,0.446263607240198
1,70,Medium Variance,Decile 50,90,Small Scale,117.377777777778,0.929777777777778,0.446263607240198
1,70,Medium Variance,Decile 50,95,Small Scale,140.622222222222,0.974037037037037,0.446263607240198
1,70,Medium Variance,Decile 60,80,Small Scale,95.9111111111111,0.872555555555556,0.446263607240198
1,70,Medium Variance,Decile 60,85,Small Scale,103.488888888889,0.913592592592593,0.446263607240198
1,70,Medium Variance,Decile 60,90,Small Scale,108.377777777778,0.932111111111111,0.446263607240198
1,70,Medium Variance,Decile 60,95,Small Scale,129.911111111111,0.976185185185185,0.446263607240198
1,70,Medium Variance,Decile 70,80,Small Scale,85.2888888888889,0.861148148148148,0.446263607240198
1,70,Medium Variance,Decile 70,85,Small Scale,94.8222222222222,0.917814814814815,0.446263607240198
1,70,Medium Variance,Decile 70,90,Small Scale,99.9333333333333,0.938296296296296,0.446263607240198
1,70,Medium Variance,Decile 70,95,Small Scale,118.111111111111,0.976777777777778,0.446263607240198
1,70,Medium Variance,Decile 80,80,Small Scale,79.9111111111111,0.881296296296296,0.446263607240198
1,70,Medium Variance,Decile 80,85,Small Scale,84.5777777777778,0.909222222222222,0.446263607240198
1,70,Medium Variance,Decile 80,90,Small Scale,90.1111111111111,0.933333333333333,0.446263607240198
1,70,Medium Variance,Decile 80,95,Small Scale,108.533333333333,0.978074074074074,0.446263607240198
1,70,Medium Variance,Decile 90,80,Small Scale,73.2888888888889,0.891555555555556,0.446263607240198
1,70,Medium Variance,Decile 90,85,Small Scale,79.4,0.928962962962963,0.446263607240198
1,70,Medium Variance,Decile 90,90,Small Scale,81.3333333333333,0.937,0.446263607240198
1,70,Medium Variance,Decile 90,95,Small Scale,97.7555555555556,0.979555555555556,0.446263607240198
1,80,High Variance,Decile 0,80,Small Scale,577.5,0.817833333333334,0.686017394574145
1,80,High Variance,Decile 0,85,Small Scale,615.4,0.878,0.686017394574145
1,80,High Variance,Decile 0,90,Small Scale,685.9,0.9095,0.686017394574145
1,80,High Variance,Decile 0,95,Small Scale,781.9,0.967666666666667,0.686017394574145
1,80,High Variance,Decile 10,80,Small Scale,520.577777777778,0.81362962962963,0.846749762969572
1,80,High Variance,Decile 10,85,Small Scale,612.111111111111,0.874481481481482,0.846749762969572
1,80,High Variance,Decile 10,90,Small Scale,665.155555555556,0.905185185185185,0.846749762969572
1,80,High Variance,Decile 10,95,Small Scale,844.4,0.969962962962963,0.846749762969572
1,80,High Variance,Decile 20,80,Small Scale,324.444444444444,0.815666666666667,0.846749762969572
1,80,High Variance,Decile 20,85,Small Scale,377.244444444445,0.876962962962963,0.846749762969572
1,80,High Variance,Decile 20,90,Small Scale,408.466666666667,0.90737037037037,0.846749762969572
1,80,High Variance,Decile 20,95,Small Scale,511.555555555556,0.970259259259259,0.846749762969572
1,80,High Variance,Decile 30,80,Small Scale,226.177777777778,0.820962962962963,0.846749762969572
1,80,High Variance,Decile 30,85,Small Scale,262.444444444445,0.880777777777778,0.846749762969572
1,80,High Variance,Decile 30,90,Small Scale,285.422222222222,0.910296296296296,0.846749762969572
1,80,High Variance,Decile 30,95,Small Scale,353.577777777778,0.971074074074074,0.846749762969572
1,80,High Variance,Decile 40,80,Small Scale,182.933333333333,0.825259259259259,0.846749762969572
1,80,High Variance,Decile 40,85,Small Scale,210.844444444444,0.884592592592593,0.846749762969572
1,80,High Variance,Decile 40,90,Small Scale,227.822222222222,0.912037037037037,0.846749762969572
1,80,High Variance,Decile 40,95,Small Scale,283.488888888889,0.97262962962963,0.846749762969572
1,80,High Variance,Decile 50,80,Small Scale,151.111111111111,0.828481481481482,0.846749762969572
1,80,High Variance,Decile 50,85,Small Scale,174.888888888889,0.888333333333333,0.846749762969572
1,80,High Variance,Decile 50,90,Small Scale,189.266666666667,0.915481481481481,0.846749762969572
1,80,High Variance,Decile 50,95,Small Scale,234.555555555556,0.973222222222222,0.846749762969572
1,80,High Variance,Decile 60,80,Small Scale,126.155555555556,0.833666666666667,0.846749762969572
1,80,High Variance,Decile 60,85,Small Scale,145.288888888889,0.890259259259259,0.846749762969572
1,80,High Variance,Decile 60,90,Small Scale,157.466666666667,0.917111111111111,0.846749762969572
1,80,High Variance,Decile 60,95,Small Scale,194.8,0.975037037037037,0.846749762969572
1,80,High Variance,Decile 70,80,Small Scale,104.311111111111,0.841222222222222,0.846749762969572
1,80,High Variance,Decile 70,85,Small Scale,120.177777777778,0.895592592592593,0.846749762969572
1,80,High Variance,Decile 70,90,Small Scale,130.177777777778,0.923222222222222,0.846749762969572
1,80,High Variance,Decile 70,95,Small Scale,159.4,0.975111111111111,0.846749762969572
1,80,High Variance,Decile 80,80,Small Scale,88.4222222222222,0.844259259259259,0.846749762969572
1,80,High Variance,Decile 80,85,Small Scale,101.955555555556,0.898481481481482,0.846749762969572
1,80,High Variance,Decile 80,90,Small Scale,111.444444444444,0.927555555555556,0.846749762969572
1,80,High Variance,Decile 80,95,Small Scale,136.2,0.976259259259259,0.846749762969572
1,80,High Variance,Decile 90,80,Small Scale,72.5111111111111,0.856074074074074,0.846749762969572
1,80,High Variance,Decile 90,85,Small Scale,82.3555555555556,0.903518518518518,0.846749762969572
1,80,High Variance,Decile 90,90,Small Scale,89.6666666666667,0.931592592592593,0.846749762969572
1,80,High Variance,Decile 90,95,Small Scale,109.888888888889,0.976444444444444,0.846749762969572
1,80,Low Variance,Decile 0,80,Small Scale,184.977777777778,0.859851851851852,0.241067474440946
1,80,Low Variance,Decile 0,85,Small Scale,195.977777777778,0.914925925925926,0.241067474440946
1,80,Low Variance,Decile 0,90,Small Scale,201.955555555556,0.939407407407407,0.241067474440946
1,80,Low Variance,Decile 0,95,Small Scale,218.4,0.978518518518518,0.241067474440946
1,80,Low Variance,Decile 10,80,Small Scale,141.511111111111,0.869444444444445,0.241067474440946
1,80,Low Variance,Decile 10,85,Small Scale,150.555555555556,0.921148148148148,0.241067474440946
1,80,Low Variance,Decile 10,90,Small Scale,154.911111111111,0.94,0.241067474440946
1,80,Low Variance,Decile 10,95,Small Scale,169.244444444444,0.980851851851852,0.241067474440946
1,80,Low Variance,Decile 20,80,Small Scale,129.177777777778,0.881,0.241067474440946
1,80,Low Variance,Decile 20,85,Small Scale,135.888888888889,0.920481481481481,0.241067474440946
1,80,Low Variance,Decile 20,90,Small Scale,140.6,0.943481481481481,0.241067474440946
1,80,Low Variance,Decile 20,95,Small Scale,153.555555555556,0.982111111111111,0.241067474440946
1,80,Low Variance,Decile 30,80,Small Scale,121.444444444444,0.888481481481482,0.241067474440946
1,80,Low Variance,Decile 30,85,Small Scale,127.4,0.925666666666667,0.241067474440946
1,80,Low Variance,Decile 30,90,Small Scale,131.133333333333,0.943851851851852,0.241067474440946
1,80,Low Variance,Decile 30,95,Small Scale,143.911111111111,0.983037037037037,0.241067474440946
1,80,Low Variance,Decile 40,80,Small Scale,112.911111111111,0.885555555555556,0.241067474440946
1,80,Low Variance,Decile 40,85,Small Scale,119.977777777778,0.932925925925926,0.241067474440946
1,80,Low Variance,Decile 40,90,Small Scale,123.133333333333,0.94837037037037,0.241067474440946
1,80,Low Variance,Decile 40,95,Small Scale,134,0.982555555555555,0.241067474440946
1,80,Low Variance,Decile 50,80,Small Scale,105.555555555556,0.877,0.241067474440946
1,80,Low Variance,Decile 50,85,Small Scale,113.422222222222,0.931518518518519,0.241067474440946
1,80,Low Variance,Decile 50,90,Small Scale,117.333333333333,0.951666666666667,0.241067474440946
1,80,Low Variance,Decile 50,95,Small Scale,127.355555555556,0.983185185185185,0.241067474440946
1,80,Low Variance,Decile 60,80,Small Scale,101.333333333333,0.894962962962963,0.241067474440946
1,80,Low Variance,Decile 60,85,Small Scale,105.222222222222,0.923407407407407,0.241067474440946
1,80,Low Variance,Decile 60,90,Small Scale,109.333333333333,0.946925925925926,0.241067474440946
1,80,Low Variance,Decile 60,95,Small Scale,120.644444444444,0.984296296296296,0.241067474440946
1,80,Low Variance,Decile 70,80,Small Scale,97.9777777777778,0.914407407407407,0.241067474440946
1,80,Low Variance,Decile 70,85,Small Scale,100.822222222222,0.93462962962963,0.241067474440946
1,80,Low Variance,Decile 70,90,Small Scale,103.088888888889,0.947555555555556,0.241067474440946
1,80,Low Variance,Decile 70,95,Small Scale,113.822222222222,0.98437037037037,0.241067474440946
1,80,Low Variance,Decile 80,80,Small Scale,89.5555555555556,0.890592592592593,0.241067474440946
1,80,Low Variance,Decile 80,85,Small Scale,97.5111111111111,0.950296296296296,0.241067474440946
1,80,Low Variance,Decile 80,90,Small Scale,99.5333333333333,0.961111111111111,0.241067474440946
1,80,Low Variance,Decile 80,95,Small Scale,106.666666666667,0.983925925925926,0.241067474440946
1,80,Low Variance,Decile 90,80,Small Scale,82.9555555555556,0.881333333333333,0.241067474440946
1,80,Low Variance,Decile 90,85,Small Scale,89.9333333333333,0.935111111111111,0.241067474440946
1,80,Low Variance,Decile 90,90,Small Scale,94.0444444444445,0.958592592592593,0.241067474440946
1,80,Low Variance,Decile 90,95,Small Scale,101.533333333333,0.985925925925926,0.241067474440946
1,80,Medium Variance,Decile 0,80,Small Scale,355.711111111111,0.820555555555556,0.44429809996412
1,80,Medium Variance,Decile 0,85,Small Scale,388.266666666667,0.885925925925926,0.44429809996412
1,80,Medium Variance,Decile 0,90,Small Scale,405,0.913148148148148,0.44429809996412
1,80,Medium Variance,Decile 0,95,Small Scale,461.977777777778,0.971740740740741,0.44429809996412
1,80,Medium Variance,Decile 10,80,Small Scale,238.044444444444,0.829259259259259,0.44429809996412
1,80,Medium Variance,Decile 10,85,Small Scale,259.911111111111,0.89162962962963,0.44429809996412
1,80,Medium Variance,Decile 10,90,Small Scale,271.888888888889,0.91862962962963,0.44429809996412
1,80,Medium Variance,Decile 10,95,Small Scale,310.6,0.974814814814815,0.44429809996412
1,80,Medium Variance,Decile 20,80,Small Scale,174.288888888889,0.839407407407408,0.44429809996412
1,80,Medium Variance,Decile 20,85,Small Scale,190.333333333333,0.896925925925926,0.44429809996412
1,80,Medium Variance,Decile 20,90,Small Scale,199.933333333333,0.924111111111111,0.44429809996412
1,80,Medium Variance,Decile 20,95,Small Scale,227.688888888889,0.976333333333333,0.44429809996412
1,80,Medium Variance,Decile 30,80,Small Scale,148.088888888889,0.84537037037037,0.44429809996412
1,80,Medium Variance,Decile 30,85,Small Scale,162.088888888889,0.902,0.44429809996412
1,80,Medium Variance,Decile 30,90,Small Scale,170.377777777778,0.930259259259259,0.44429809996412
1,80,Medium Variance,Decile 30,95,Small Scale,193,0.978518518518518,0.44429809996412
1,80,Medium Variance,Decile 40,80,Small Scale,134.266666666667,0.848592592592593,0.44429809996412
1,80,Medium Variance,Decile 40,85,Small Scale,146.511111111111,0.903851851851852,0.44429809996412
1,80,Medium Variance,Decile 40,90,Small Scale,153.733333333333,0.929037037037037,0.44429809996412
1,80,Medium Variance,Decile 40,95,Small Scale,174.866666666667,0.979222222222222,0.44429809996412
1,80,Medium Variance,Decile 50,80,Small Scale,122.666666666667,0.853777777777778,0.44429809996412
1,80,Medium Variance,Decile 50,85,Small Scale,134.066666666667,0.906925925925926,0.44429809996412
1,80,Medium Variance,Decile 50,90,Small Scale,141.111111111111,0.932407407407407,0.44429809996412
1,80,Medium Variance,Decile 50,95,Small Scale,160.155555555556,0.980148148148148,0.44429809996412
1,80,Medium Variance,Decile 60,80,Small Scale,110.844444444444,0.85337037037037,0.44429809996412
1,80,Medium Variance,Decile 60,85,Small Scale,122.177777777778,0.908925925925926,0.44429809996412
1,80,Medium Variance,Decile 60,90,Small Scale,128.733333333333,0.936296296296296,0.44429809996412
1,80,Medium Variance,Decile 60,95,Small Scale,145.711111111111,0.980777777777778,0.44429809996412
1,80,Medium Variance,Decile 70,80,Small Scale,99.9777777777778,0.864407407407408,0.44429809996412
1,80,Medium Variance,Decile 70,85,Small Scale,108.466666666667,0.913259259259259,0.44429809996412
1,80,Medium Variance,Decile 70,90,Small Scale,114.044444444444,0.936592592592593,0.44429809996412
1,80,Medium Variance,Decile 70,95,Small Scale,130.533333333333,0.982814814814815,0.44429809996412
1,80,Medium Variance,Decile 80,80,Small Scale,86.8222222222222,0.863222222222222,0.44429809996412
1,80,Medium Variance,Decile 80,85,Small Scale,96.7777777777778,0.922111111111111,0.44429809996412
1,80,Medium Variance,Decile 80,90,Small Scale,101.088888888889,0.941,0.44429809996412
1,80,Medium Variance,Decile 80,95,Small Scale,115.177777777778,0.982777777777778,0.44429809996412
1,80,Medium Variance,Decile 90,80,Small Scale,79.7555555555556,0.881407407407408,0.44429809996412
1,80,Medium Variance,Decile 90,85,Small Scale,84.7555555555556,0.916148148148148,0.44429809996412
1,80,Medium Variance,Decile 90,90,Small Scale,90.3777777777778,0.944518518518518,0.44429809996412
1,80,Medium Variance,Decile 90,95,Small Scale,103.022222222222,0.984481481481481,0.44429809996412
1,90,High Variance,Decile 0,80,Small Scale,571.4,0.809166666666667,0.633380539385712
1,90,High Variance,Decile 0,85,Small Scale,642.4,0.877333333333333,0.633380539385712
1,90,High Variance,Decile 0,90,Small Scale,670.3,0.9065,0.633380539385712
1,90,High Variance,Decile 0,95,Small Scale,754.9,0.969666666666667,0.633380539385712
1,90,High Variance,Decile 10,80,Small Scale,603.866666666667,0.810592592592593,0.837176731245153
1,90,High Variance,Decile 10,85,Small Scale,677.533333333333,0.873222222222222,0.837176731245153
1,90,High Variance,Decile 10,90,Small Scale,741.866666666667,0.905185185185185,0.837176731245153
1,90,High Variance,Decile 10,95,Small Scale,981.488888888889,0.968666666666667,0.837176731245153
