"RT" "zRT" "Pp" "Type" "Prime" "Target" "accTarget" "accPrime"
0.400063038 -0.682174244546542 17 "U" "slogan" "geld" 1 1
0.466862112 -0.385105030953283 17 "U" "pyjama" "scampi" 1 1
0.560284019 0.0303613936991381 17 "U" "specht" "keuken" 1 1
0.453525633 -0.444415094572324 17 "U" "saldo" "plant" 1 1
0.453633875 -0.443933720147616 17 "U" "slap" "nacht" 1 1
0.439942688 -0.504821243158014 17 "U" "radijs" "papier" 1 1
0.586988628 0.14912227944054 17 "U" "ekster" "tafel" 1 1
0.48017472 -0.325901126578272 17 "U" "hagel" "alleen" 1 1
0.800310791 1.09780978975577 17 "U" "cape" "bitter" 1 0
0.546994865 -0.0287382059165646 17 "U" "oven" "insect" 1 1
0.400076538 -0.682114207271422 17 "U" "arbeid" "zacht" 1 1
0.586604655 0.596034302786625 18 "R" "hengst" "veulen" 1 1
0.453529 -0.229483366208447 18 "R" "matrak" "wapen" 1 1
0.373523206 -0.725788994529268 18 "R" "eland" "gewei" 1 1
0.413528651 -0.477620374179359 18 "R" "erwt" "wortel" 1 1
0.42658183 -0.396646661135787 18 "R" "ijzel" "glad" 1 1
0.493275523 0.0170790648960176 18 "R" "sauna" "warm" 1 1
0.453813046 -0.227721323468117 18 "R" "wrat" "lelijk" 1 1
0.373712718 -0.724613381270129 18 "R" "orgel" "kerk" 1 1
0.519990385 0.182801267095699 18 "R" "cadeau" "pakje" 1 1
0.613713861 0.76420276714945 18 "R" "sober" "karig" 1 1
0.639945626 0.92692813939298 18 "R" "ezel" "balken" 0 1
0.466986001 -0.146004595450683 18 "R" "satijn" "zijde" 1 0
0.426623285 -0.396389500387878 18 "R" "eclair" "gebak" 1 1
0.426849902 -0.394983711045007 18 "R" "poema" "tijger" 1 0
0.440215915 -0.312069372614602 18 "R" "paniek" "brand" 1 1
0.346870154 -0.891127766362812 18 "R" "klank" "geluid" 1 1
0.466854483 -0.146820450407706 18 "R" "zakmes" "scherp" 1 1
0.413280666 -0.479158717155358 18 "R" "intens" "hevig" 1 1
0.493517488 0.0185800635781463 18 "U" "cement" "pels" 1 1
0.800327063 1.92183370662329 18 "U" "sabel" "leuze" 0 1
0.333509475 -0.974009016011904 18 "U" "soepel" "zwart" 1 1
0.373283416 -0.727276500879309 18 "U" "vracht" "degen" 1 1
0.480224758 -0.06387967320978 18 "U" "matras" "vogel" 1 0
0.440211445 -0.312097101683306 18 "U" "servet" "winter" 1 1
0.440149516 -0.312481270250601 18 "U" "kever" "fysica" 1 1
0.706860423 1.34202545558292 18 "U" "mixer" "snavel" 0 1
0.386882395 -0.642916987903078 18 "U" "vijgen" "lenig" 1 1
0.426924556 -0.394520604580784 18 "U" "ajuin" "werk" 1 1
0.906836152 2.5825491085356 18 "U" "fazant" "lading" 1 1
0.386795998 -0.643452940553833 18 "U" "gezag" "proper" 1 1
0.586853206 0.597576156870652 18 "U" "gamba" "mantel" 1 1
0.5065943 0.0997003808903309 18 "U" "nerts" "pizza" 1 0
0.586840451 0.597497032872592 18 "U" "ridder" "mortel" 0 1
0.426972806 -0.394221291926422 18 "U" "patrijs" "hard" 1 1
0.399958938 -0.561798339297713 18 "U" "netjes" "macht" 1 1
0.693511546 1.25921741811925 18 "U" "karton" "jacht" 0 1
0.520186603 0.184018480161266 18 "R" "heks" "bezem" 1 1
0.373255342 -0.727450654318865 18 "R" "zomer" "strand" 1 1
0.613649011 0.763800478535246 18 "R" "okapi" "zebra" 1 1
0.38687256 -0.642977998057599 18 "R" "libel" "vijver" 1 0
0.400018901 -0.561426366557951 18 "R" "sofa" "zetel" 1 1
0.333530515 -0.973878497084489 18 "R" "lepra" "ziekte" 1 1
0.413257599 -0.479301810315942 18 "R" "tenger" "smal" 1 0
0.373540938 -0.725678996353369 18 "R" "alarm" "gevaar" 1 1
0.426970482 -0.3942357085608 18 "R" "nummer" "getal" 1 1
0.480174482 -0.0641915538939394 18 "R" "taxi" "stad" 1 1
0.346841842 -0.891303396204684 18 "R" "balkon" "terras" 1 1
0.413257718 -0.479301072114784 18 "R" "vallei" "bergen" 1 1
0.386866212 -0.643017377057183 18 "R" "absurd" "bizar" 1 1
0.399947047 -0.561872103583164 18 "R" "venkel" "anijs" 1 1
0.533645809 0.26751092935225 18 "R" "lepel" "bestek" 1 1
0.373475134 -0.726087202983579 18 "R" "nonkel" "tante" 1 1
0.400319755 -0.559560057556595 18 "R" "tenor" "opera" 1 1
0.666974664 1.09459929190348 18 "R" "ananas" "sappig" 1 1
0.546865582 0.349518086796668 18 "U" "boete" "mossel" 1 1
0.43990165 -0.314018875025443 18 "U" "appel" "wenen" 1 1
0.453267455 -0.231105826896221 18 "U" "louter" "harnas" 1 1
0.506600976 0.0997417945956263 18 "U" "marmer" "gezond" 0 0
0.45363012 -0.228856081325357 18 "U" "oester" "straf" 1 1
0.600195765 0.680345001435868 18 "U" "chemie" "dadels" 1 1
0.347007483 -0.890275863616473 18 "U" "cactus" "zwak" 1 1
1.093545437 3.74077608651242 18 "U" "slogan" "geld" 1 0
0.640190125 0.928444857417412 18 "U" "pyjama" "scampi" 1 1
0.413495779 -0.477824291393332 18 "U" "specht" "keuken" 1 0
0.386842132 -0.643166754232665 18 "U" "saldo" "plant" 1 1
1.253255367 4.73151604664236 18 "U" "slap" "nacht" 1 0
0.439924598 -0.313876520066017 18 "U" "radijs" "papier" 1 1
0.546987116 0.35027200729688 18 "U" "ekster" "tafel" 1 1
0.360218972 -0.808320094898039 18 "U" "hagel" "alleen" 1 1
0.426982671 -0.394160095670769 18 "U" "cape" "bitter" 0 0
0.466867 -0.146742802811962 18 "U" "oven" "insect" 1 1
0.386892229 -0.642855983951928 18 "U" "arbeid" "zacht" 1 1
0.66697067 0.790118479355819 19 "R" "hengst" "veulen" 0 1
0.520172 0.0805614788790077 19 "R" "matrak" "wapen" 1 1
0.533522367 0.145090989696678 19 "R" "eland" "gewei" 1 0
0.440189689 -0.306036088281263 19 "R" "erwt" "wortel" 1 1
0.480135858 -0.112954748673896 19 "R" "ijzel" "glad" 1 0
0.387012452 -0.56307030241525 19 "R" "sauna" "warm" 1 1
0.50684005 0.0161209873370421 19 "R" "wrat" "lelijk" 1 1
0.560192883 0.274003951470302 19 "R" "orgel" "kerk" 1 1
0.413492739 -0.435076819807505 19 "R" "cadeau" "pakje" 1 1
0.46687299 -0.177061329719895 19 "R" "sober" "karig" 0 1
0.573274314 0.337233549819553 19 "R" "ezel" "balken" 1 1
0.413519472 -0.434947604826921 19 "R" "satijn" "zijde" 1 1
0.426988244 -0.369845778901482 19 "R" "eclair" "gebak" 1 1
0.520187259 0.0806352338406178 19 "R" "poema" "tijger" 1 0
0.453514397 -0.241630601223993 19 "R" "paniek" "brand" 1 1
0.42659691 -0.371737306796282 19 "R" "klank" "geluid" 1 1
0.440189153 -0.306038679057816 19 "R" "zakmes" "scherp" 1 1
0.453511119 -0.241646445562689 19 "R" "intens" "hevig" 1 1
0.600178838 0.467277598234273 19 "U" "cement" "pels" 1 0
0.440185905 -0.306054378390361 19 "U" "sabel" "leuze" 0 1
0.38697207 -0.563265490360708 19 "U" "soepel" "zwart" 1 1
0.906855822 1.94961256000412 19 "U" "vracht" "degen" 1 0
0.400193334 -0.499360003844024 19 "U" "matras" "vogel" 1 1
0.386907458 -0.563577794940271 19 "U" "servet" "winter" 1 1
0.373533875 -0.628219521184165 19 "U" "kever" "fysica" 1 1
0.613519251 0.531758996011254 19 "U" "mixer" "snavel" 1 1
0.746991336 1.17690143687932 19 "U" "vijgen" "lenig" 1 1
0.346841186 -0.757239657003517 19 "U" "ajuin" "werk" 1 1
0.413487405 -0.435102601901039 19 "U" "fazant" "lading" 1 1
0.453504115 -0.241680299665259 19 "U" "gezag" "proper" 1 1
0.360244393 -0.692454742019684 19 "U" "gamba" "mantel" 1 1
0.520155549 0.0804819623396904 19 "U" "nerts" "pizza" 0 0
0.506896555 0.0163941064212404 19 "U" "ridder" "mortel" 0 1
0.453537881 -0.241517090409494 19 "U" "patrijs" "hard" 1 1
0.426972568 -0.369921549448582 19 "U" "netjes" "macht" 1 1
0.453526497 -0.241572115410016 19 "U" "karton" "jacht" 1 0
0.506601751 0.0149691599829074 19 "R" "heks" "bezem" 1 1
0.44019717 -0.305999928580902 19 "R" "zomer" "strand" 1 1
0.439997703 -0.306964059974014 19 "R" "okapi" "zebra" 1 0
0.533482254 0.144897101973035 19 "R" "libel" "vijver" 1 1
0.413526446 -0.434913895730502 19 "R" "sofa" "zetel" 1 0
0.506852686 0.0161820639275727 19 "R" "lepra" "ziekte" 1 1
0.386844814 -0.563880587116371 19 "R" "tenger" "smal" 0 1
0.640174687 0.660599068026632 19 "R" "alarm" "gevaar" 1 1
0.480187982 -0.112702805321188 19 "R" "nummer" "getal" 1 1
0.386818945 -0.564005625919824 19 "R" "taxi" "stad" 1 1
0.413276851 -0.436120322733784 19 "R" "balkon" "terras" 1 1
0.386839062 -0.563908389628933 19 "R" "vallei" "bergen" 1 1
0.413517684 -0.434956247193483 19 "R" "absurd" "bizar" 1 1
0.413674563 -0.434197966531418 19 "R" "venkel" "anijs" 1 0
0.560328901 0.274661399688946 19 "R" "lepel" "bestek" 1 1
0.480166167 -0.11280824896019 19 "R" "nonkel" "tante" 1 1
0.520201266 0.0807029372122202 19 "R" "tenor" "opera" 1 1
0.493267596 -0.0494819895111099 19 "R" "ananas" "sappig" 1 1
0.480183095 -0.112726426823082 19 "U" "boete" "mossel" 1 0
0.466845065 -0.177196306278186 19 "U" "appel" "wenen" 1 1
0.439932346 -0.307279965539645 19 "U" "louter" "harnas" 1 1
0.693643749 0.919043829488221 19 "U" "marmer" "gezond" 1 0
0.413481623 -0.435130549419751 19 "U" "oester" "straf" 1 1
0.55994451 0.272803431050877 19 "U" "chemie" "dadels" 1 1
0.440157473 -0.306191805552593 19 "U" "cactus" "zwak" 1 1
0.42699644 -0.369806163221204 19 "U" "slogan" "geld" 1 1
1.946818471 6.97631190157417 19 "U" "pyjama" "scampi" 1 1
0.453657448 -0.240939158730167 19 "U" "specht" "keuken" 1 1
0.4001818 -0.499415753875299 19 "U" "saldo" "plant" 1 1
0.400161475 -0.499513995542166 19 "U" "slap" "nacht" 1 1
0.373520792 -0.628282758366336 19 "U" "radijs" "papier" 1 1
0.373249203 -0.629595494211984 19 "U" "ekster" "tafel" 1 0
0.560317636 0.274606949879487 19 "U" "hagel" "alleen" 1 1
1.0132339 2.4637950791112 19 "U" "cape" "bitter" 1 1
0.440187961 -0.306044440635523 19 "U" "oven" "insect" 1 1
0.480190545 -0.112690416962409 19 "U" "arbeid" "zacht" 1 0
1.879892826 7.01422508228725 20 "R" "hengst" "veulen" 0 1
0.453642756 -0.364265926879881 20 "R" "matrak" "wapen" 1 0
0.506858528 -0.0889621049856686 20 "R" "eland" "gewei" 1 1
0.400304496 -0.640203422086888 20 "R" "erwt" "wortel" 1 1
0.613272548 0.461554881014782 20 "R" "ijzel" "glad" 1 0
0.373531222 -0.778710943068092 20 "R" "sauna" "warm" 1 1
0.467305332 -0.29358463732309 20 "R" "wrat" "lelijk" 1 1
0.400319964 -0.640123400706816 20 "R" "orgel" "kerk" 1 1
0.386868387 -0.709713118555958 20 "R" "cadeau" "pakje" 1 1
0.746592045 1.15126332040591 20 "R" "sober" "karig" 0 1
0.506839454 -0.0890607814663708 20 "R" "ezel" "balken" 1 1
0.413494617 -0.571966307673757 20 "R" "satijn" "zijde" 1 1
0.426990151 -0.502149184872207 20 "R" "eclair" "gebak" 1 0
0.400385767 -0.639782978747098 20 "R" "poema" "tijger" 1 1
0.453653961 -0.364207959491485 20 "R" "paniek" "brand" 1 1
0.400169075 -0.640904002337133 20 "R" "klank" "geluid" 1 1
0.480216444 -0.226790934161099 20 "R" "zakmes" "scherp" 1 0
0.373622477 -0.778238849000435 20 "R" "intens" "hevig" 1 1
0.573507547 0.255836607249493 20 "U" "cement" "pels" 1 1
0.547005236 0.118730872744147 20 "U" "sabel" "leuze" 0 1
0.346969604 -0.916123493450601 20 "U" "soepel" "zwart" 1 1
0.64030534 0.601404979479411 20 "U" "vracht" "degen" 1 1
0.399946839 -0.642053706980382 20 "U" "matras" "vogel" 1 1
0.626865745 0.53187724871173 20 "U" "servet" "winter" 1 0
0.493285328 -0.159181021199728 20 "U" "kever" "fysica" 1 1
0.520158052 -0.0201590105464147 20 "U" "mixer" "snavel" 1 1
0.506984651 -0.0883096265450895 20 "U" "vijgen" "lenig" 1 1
0.386969298 -0.709191070619283 20 "U" "ajuin" "werk" 1 1
0.43993187 -0.435197140982268 20 "U" "fazant" "lading" 1 1
0.400194943 -0.640770178115532 20 "U" "gezag" "proper" 1 1
0.640310049 0.601429340785253 20 "U" "gamba" "mantel" 1 0
0.58698225 0.325545963994133 20 "U" "nerts" "pizza" 1 0
0.480195671 -0.226898400163701 20 "U" "ridder" "mortel" 1 1
0.666989803 0.739453050060718 20 "U" "patrijs" "hard" 1 1
0.493252307 -0.15935185039493 20 "U" "netjes" "macht" 1 1
0.467061102 -0.294848124629471 20 "U" "karton" "jacht" 1 1
0.466863245 -0.295871708169488 20 "R" "heks" "bezem" 1 1
0.759933352 1.22028257293435 20 "R" "zomer" "strand" 1 1
0.466617852 -0.297141212082089 20 "R" "okapi" "zebra" 1 0
0.439960361 -0.435049747063233 20 "R" "libel" "vijver" 1 0
0.426592946 -0.504204065417311 20 "R" "sofa" "zetel" 1 1
0.439944714 -0.435130694472981 20 "R" "lepra" "ziekte" 1 1
0.426860154 -0.502821704871255 20 "R" "tenger" "smal" 1 0
0.493673533 -0.157172700805947 20 "R" "alarm" "gevaar" 1 1
0.480188727 -0.226934323907121 20 "R" "nummer" "getal" 1 1
0.466868222 -0.295845960405807 20 "R" "taxi" "stad" 1 1
0.573267579 0.254595168761439 20 "R" "balkon" "terras" 1 1
0.440188289 -0.433870595710948 20 "R" "vallei" "bergen" 1 1
0.533492684 0.0488257098697973 20 "R" "absurd" "bizar" 1 1
0.519932151 -0.021327675517952 20 "R" "venkel" "anijs" 1 0
0.626620114 0.530606513541793 20 "R" "lepel" "bestek" 1 1
0.453514963 -0.364927044815205 20 "R" "nonkel" "tante" 1 1
0.453510612 -0.364949554061694 20 "R" "tenor" "opera" 1 1
0.400313824 -0.640155165076718 20 "R" "ananas" "sappig" 1 1
0.76021415 1.2217352393089 20 "U" "boete" "mossel" 1 1
0.493524373 -0.15794435771386 20 "U" "appel" "wenen" 1 1
0.533269107 0.0476690677640009 20 "U" "louter" "harnas" 1 1
0.466833889 -0.296023577036401 20 "U" "marmer" "gezond" 1 1
0.573538482 0.255996644836288 20 "U" "oester" "straf" 1 1
0.746580958 1.15120596347283 20 "U" "chemie" "dadels" 1 1
0.546860099 0.117980028223875 20 "U" "cactus" "zwak" 1 1
0.440191269 -0.43385517912751 20 "U" "slogan" "geld" 1 1
0.466813803 -0.296127488947452 20 "U" "pyjama" "scampi" 0 1
0.453279108 -0.366147205314105 20 "U" "specht" "keuken" 1 0
0.78699255 1.36026927888296 20 "U" "saldo" "plant" 1 1
0.453486949 -0.365071971046221 20 "U" "slap" "nacht" 1 1
0.573276877 0.254643270571105 20 "U" "radijs" "papier" 1 1
0.413649976 -0.571162581168283 20 "U" "ekster" "tafel" 1 1
0.720172822 1.01458742921757 20 "U" "hagel" "alleen" 1 1
0.653656662 0.670476043109575 20 "U" "cape" "bitter" 1 1
0.413526714 -0.571800258654091 20 "U" "oven" "insect" 1 1
0.466855586 -0.295911330858263 20 "U" "arbeid" "zacht" 1 1
0.573512554 -0.204478133759207 21 "R" "hengst" "veulen" 1 1
0.840167403 0.00938414829330638 21 "R" "matrak" "wapen" 1 0
0.733267307 -0.0763517705093279 21 "R" "eland" "gewei" 1 1
0.573639095 -0.204376645460251 21 "R" "erwt" "wortel" 1 1
0.666981995 -0.129513856794445 21 "R" "ijzel" "glad" 1 1
0.560272455 -0.215096946045426 21 "R" "sauna" "warm" 0 1
0.546845198 -0.225865862622396 21 "R" "wrat" "lelijk" 1 0
0.680194318 -0.118917321390752 21 "R" "orgel" "kerk" 1 1
0.720145702 -0.0868755483442911 21 "R" "cadeau" "pakje" 1 1
0.493284762 -0.268822355308144 21 "R" "sober" "karig" 1 1
0.626847446 -0.161702531669389 21 "R" "ezel" "balken" 1 1
0.560204506 -0.215151442441264 21 "R" "satijn" "zijde" 1 1
0.613514602 -0.172395727217055 21 "R" "eclair" "gebak" 1 1
0.54682982 -0.225878196072119 21 "R" "poema" "tijger" 1 1
0.600173235 -0.183095758373511 21 "R" "paniek" "brand" 1 1
0.560204864 -0.215151155318426 21 "R" "klank" "geluid" 1 1
0.546840608 -0.225869543890066 21 "R" "zakmes" "scherp" 1 1
0.786849141 -0.033378116218875 21 "R" "intens" "hevig" 1 1
0.786827922 -0.0333951342621617 21 "U" "cement" "pels" 0 1
0.986588359 0.126816551671317 21 "U" "sabel" "leuze" 1 0
1.226564407 0.319281925752039 21 "U" "soepel" "zwart" 1 0
0.746842682 -0.0654640604672779 21 "U" "vracht" "degen" 0 0
0.506867647 -0.257928622102651 21 "U" "matras" "vogel" 1 1
0.746837914 -0.0654678844943475 21 "U" "servet" "winter" 1 1
1.426839709 0.47990654324953 21 "U" "kever" "fysica" 1 1
0.6134848 -0.172419628990278 21 "U" "mixer" "snavel" 1 1
0.640178442 -0.151010818253021 21 "U" "vijgen" "lenig" 1 1
0.493519783 -0.268633863977201 21 "U" "ajuin" "werk" 1 1
0.733649135 -0.076045537160346 21 "U" "fazant" "lading" 1 1
0.880164385 0.0414624918066969 21 "U" "gezag" "proper" 1 1
0.840048432 0.00928873127893934 21 "U" "gamba" "mantel" 1 0
0.546852827 -0.225859744018681 21 "U" "nerts" "pizza" 1 0
0.746849537 -0.0654585626263462 21 "U" "ridder" "mortel" 0 0
0.546851695 -0.225860651904302 21 "U" "patrijs" "hard" 1 1
0.733263493 -0.076354829410176 21 "U" "netjes" "macht" 1 1
0.639933825 -0.151207005759249 21 "U" "karton" "jacht" 0 1
0.840185702 0.00939882444082045 21 "R" "heks" "bezem" 1 1
0.61352706 -0.172385735663105 21 "R" "zomer" "strand" 1 1
0.613281012 -0.172583070858665 21 "R" "okapi" "zebra" 1 0
0.480232924 -0.279290178676545 21 "R" "libel" "vijver" 0 0
0.613544464 -0.172371777322685 21 "R" "sofa" "zetel" 1 1
0.746603668 -0.0656557542604873 21 "R" "lepra" "ziekte" 1 1
1.480170012 0.522678464873697 21 "R" "tenger" "smal" 1 0
0.54685092 -0.225861273469105 21 "R" "alarm" "gevaar" 1 1
0.773522615 -0.0440662446098654 21 "R" "nummer" "getal" 1 1
0.599942088 -0.183281142682459 21 "R" "taxi" "stad" 1 1
0.573511481 -0.204478994325701 21 "R" "balkon" "terras" 1 1
0.560186803 -0.215165640585394 21 "R" "vallei" "bergen" 1 1
0.679935336 -0.119125029901354 21 "R" "absurd" "bizar" 1 1
0.773530602 -0.0440598388833122 21 "R" "venkel" "anijs" 1 1
0.533499181 -0.236569623167668 21 "R" "lepel" "bestek" 1 1
0.586885035 -0.193753148580468 21 "R" "nonkel" "tante" 1 1
0.653279305 -0.140503675898234 21 "R" "tenor" "opera" 1 1
0.573522389 -0.204470245901356 21 "R" "ananas" "sappig" 1 1
0.693265617 -0.108433889928642 21 "U" "boete" "mossel" 1 1
0.68019706 -0.118915122254379 21 "U" "appel" "wenen" 1 1
0.666980803 -0.129514812801212 21 "U" "louter" "harnas" 1 1
1.253491879 0.34087827261549 21 "U" "marmer" "gezond" 1 1
0.560306191 -0.215069889129062 21 "U" "oester" "straf" 1 1
0.666637123 -0.129790450725561 21 "U" "chemie" "dadels" 1 1
0.693268239 -0.108431787034561 21 "U" "cactus" "zwak" 1 1
0.586593568 -0.193986910681539 21 "U" "slogan" "geld" 1 1
11.13332081 8.26468978174765 21 "U" "pyjama" "scampi" 1 1
0.56018424 -0.215167696160348 21 "U" "specht" "keuken" 1 1
0.613528132 -0.172384875898629 21 "U" "saldo" "plant" 1 1
0.639901876 -0.15123262946748 21 "U" "slap" "nacht" 1 1
0.560175538 -0.215174675330558 21 "U" "radijs" "papier" 1 1
0.54685849 -0.225855202184517 21 "U" "ekster" "tafel" 1 1
0.74698323 -0.0653513382867864 21 "U" "hagel" "alleen" 1 1
0.773275256 -0.0442646312524657 21 "U" "cape" "bitter" 1 1
0.480175376 -0.279336333271722 21 "U" "oven" "insect" 0 1
0.480311871 -0.279226861674643 21 "U" "arbeid" "zacht" 1 1
2.039914846 5.30120586528097 22 "R" "hengst" "veulen" 1 1
0.626879513 -0.091567723980075 22 "R" "matrak" "wapen" 1 0
0.773682952 0.468699730175578 22 "R" "eland" "gewei" 1 0
0.466855764 -0.70228978245088 22 "R" "erwt" "wortel" 1 0
0.506972849 -0.549185078404431 22 "R" "ijzel" "glad" 1 1
0.693260074 0.161770128118158 22 "R" "sauna" "warm" 1 1
0.480316997 -0.650915708423185 22 "R" "wrat" "lelijk" 1 1
0.520188153 -0.498749579219885 22 "R" "orgel" "kerk" 1 1
0.493539989 -0.600450868398828 22 "R" "cadeau" "pakje" 1 1
0.720360339 0.265196836524448 22 "R" "sober" "karig" 0 1
0.53346473 -0.448080234915958 22 "R" "ezel" "balken" 1 1
1.24017787 2.24905257384711 22 "R" "satijn" "zijde" 1 1
0.826967299 0.672056583689319 22 "R" "eclair" "gebak" 1 1
0.613493621 -0.142654263120636 22 "R" "poema" "tijger" 1 0
0.466855019 -0.702292625703437 22 "R" "paniek" "brand" 1 1
0.626861691 -0.091635740687558 22 "R" "klank" "geluid" 1 1
0.493526906 -0.60050079896689 22 "R" "zakmes" "scherp" 1 1
0.813499212 0.620656351738098 22 "R" "intens" "hevig" 1 1
0.853577137 0.77361160374409 22 "U" "cement" "pels" 1 1
0.600194633 -0.193409137804509 22 "U" "sabel" "leuze" 1 0
0.479937732 -0.652363152961595 22 "U" "soepel" "zwart" 1 1
0.680210233 0.111966109601903 22 "U" "vracht" "degen" 0 1
0.573271275 -0.296160690130073 22 "U" "matras" "vogel" 1 1
0.466969013 -0.701857573714164 22 "U" "servet" "winter" 1 1
0.599941015 -0.194377057303916 22 "U" "kever" "fysica" 1 1
0.746596634 0.365326249747027 22 "U" "mixer" "snavel" 1 1
0.680184662 0.111868519251378 22 "U" "vijgen" "lenig" 1 1
0.506851196 -0.54964936055657 22 "U" "ajuin" "werk" 1 1
0.640181303 -0.0408021556134299 22 "U" "fazant" "lading" 1 1
0.666948438 0.0613531800084467 22 "U" "gezag" "proper" 1 1
0.573632836 -0.294780811958473 22 "U" "gamba" "mantel" 1 1
0.613508165 -0.142598756724405 22 "U" "nerts" "pizza" 1 0
0.920164764 1.02773971212959 22 "U" "ridder" "mortel" 1 1
0.573515415 -0.295228942909509 22 "U" "patrijs" "hard" 1 1
0.973271132 1.23041731833208 22 "U" "netjes" "macht" 1 1
0.573266208 -0.296180028063908 22 "U" "karton" "jacht" 1 1
0.533513427 -0.447894385426322 22 "R" "heks" "bezem" 1 1
0.400308222 -0.956264908583016 22 "R" "zomer" "strand" 1 1
0.600183845 -0.193450309628116 22 "R" "okapi" "zebra" 1 0
1.800156593 4.38618134721694 22 "R" "libel" "vijver" 1 0
0.51992166 -0.499766635466505 22 "R" "sofa" "zetel" 1 1
0.973290145 1.23048988042721 22 "R" "lepra" "ziekte" 1 1
0.680144787 0.111716338451755 22 "R" "tenger" "smal" 1 0
0.573471189 -0.295397729067355 22 "R" "alarm" "gevaar" 1 1
0.426594615 -0.855944299029414 22 "R" "nummer" "getal" 1 1
0.533520341 -0.447867998516012 22 "R" "taxi" "stad" 1 1
0.679889739 0.110742961434017 22 "R" "balkon" "terras" 1 1
0.613261461 -0.143540289313502 22 "R" "vallei" "bergen" 1 1
0.520191073 -0.498738435196439 22 "R" "absurd" "bizar" 1 1
0.506600916 -0.550604540757942 22 "R" "venkel" "anijs" 1 1
0.586854756 -0.24432006316464 22 "R" "lepel" "bestek" 1 1
0.773518682 0.468072802527826 22 "R" "nonkel" "tante" 1 1
0.706857443 0.213663757890993 22 "R" "tenor" "opera" 1 0
0.613522947 -0.142542342013934 22 "R" "ananas" "sappig" 1 1
0.426981121 -0.854469219602727 22 "U" "boete" "mossel" 1 1
0.573282659 -0.29611724370442 22 "U" "appel" "wenen" 1 1
0.61328274 -0.143459079150864 22 "U" "louter" "harnas" 1 1
0.506974041 -0.549180529200339 22 "U" "marmer" "gezond" 1 1
0.47994709 -0.65232743865632 22 "U" "oester" "straf" 1 1
0.826963961 0.672043844391284 22 "U" "chemie" "dadels" 0 1
0.600151122 -0.19357519520319 22 "U" "cactus" "zwak" 1 1
0.493505776 -0.600581440479016 22 "U" "slogan" "geld" 1 1
0.586849868 -0.244338717954573 22 "U" "pyjama" "scampi" 1 1
0.506860554 -0.549613646251294 22 "U" "specht" "keuken" 1 1
0.53340143 -0.448321815972163 22 "U" "saldo" "plant" 1 1
0.586840808 -0.244373294958826 22 "U" "slap" "nacht" 1 1
0.506224215 -0.552042199927819 22 "U" "radijs" "papier" 1 1
0.493519336 -0.600529689466028 22 "U" "ekster" "tafel" 1 1
0.546848118 -0.397003252157146 22 "U" "hagel" "alleen" 1 1
0.546855032 -0.396976865246837 22 "U" "cape" "bitter" 1 0
0.520228624 -0.498595123818216 22 "U" "oven" "insect" 1 1
0.813257813 0.619735065397076 22 "U" "arbeid" "zacht" 1 1
0.600192547 0.800162260431171 23 "R" "hengst" "veulen" 1 1
0.37327522 -1.54354363220043 23 "R" "matrak" "wapen" 1 1
0.439945459 -0.85494292429831 23 "R" "eland" "gewei" 1 1
0.466692865 -0.578683487068071 23 "R" "erwt" "wortel" 1 1
0.466842741 -0.577135499221537 23 "R" "ijzel" "glad" 1 1
0.453265697 -0.717365416645686 23 "R" "sauna" "warm" 0 1
0.400322855 -1.26418329260306 23 "R" "wrat" "lelijk" 1 1
0.506590426 -0.166603237165741 23 "R" "orgel" "kerk" 1 1
0.493691057 -0.299833817378461 23 "R" "cadeau" "pakje" 1 1
0.493501216 -0.30179458201572 23 "R" "sober" "karig" 1 1
0.560175121 0.38684399001038 23 "R" "ezel" "balken" 1 1
0.520188153 -0.0261596962619838 23 "R" "satijn" "zijde" 1 1
0.54659903 0.246623915605912 23 "R" "eclair" "gebak" 1 0
0.373533458 -1.54087643207824 23 "R" "poema" "tijger" 1 1
0.506590605 -0.166601388371908 23 "R" "paniek" "brand" 1 1
0.466729373 -0.578306415753777 23 "R" "klank" "geluid" 1 1
0.519943476 -0.028686832176516 23 "R" "zakmes" "scherp" 1 1
0.493250906 -0.304379898129481 23 "R" "intens" "hevig" 1 1
0.600177705 0.800008965469881 23 "U" "cement" "pels" 0 1
0.693526685 1.76415990709079 23 "U" "sabel" "leuze" 0 1
0.400189549 -1.26556013791431 23 "U" "soepel" "zwart" 1 1
0.426991612 -0.988736178200636 23 "U" "vracht" "degen" 1 0
0.560318351 0.388323334930575 23 "U" "matras" "vogel" 1 0
0.493623674 -0.300529779807822 23 "U" "servet" "winter" 1 1
0.493287742 -0.303999439081235 23 "U" "kever" "fysica" 1 1
0.480166465 -0.439521986567226 23 "U" "mixer" "snavel" 1 1
0.53326565 0.108910671369185 23 "U" "vijgen" "lenig" 1 1
0.520203412 -0.026002094334055 23 "U" "ajuin" "werk" 1 1
0.586785018 0.661683171423883 23 "U" "fazant" "lading" 1 1
0.560182571 0.386920937016283 23 "U" "gezag" "proper" 1 1
0.693522334 1.76411496797365 23 "U" "gamba" "mantel" 1 0
0.426618546 -0.992589374402531 23 "U" "nerts" "pizza" 1 1
0.986977339 4.79505241789671 23 "U" "ridder" "mortel" 1 1
0.466858983 -0.576967744420212 23 "U" "patrijs" "hard" 1 1
0.493267804 -0.304205367860254 23 "U" "netjes" "macht" 1 1
