variability,original_n,scale_size,name,power,n,sample_size,value,sd_item
Medium Heterogeneity,70,Percent,Decile 20,80,100,224.486,0.828393333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 20,85,100,249.032,0.890226666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 20,90,100,263.168,0.920866666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 20,95,100,298.656,0.97528,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 30,80,100,182.83,0.834273333333334,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 30,85,100,202.932,0.894806666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 30,90,100,214.232,0.923716666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 30,95,100,243.826,0.976743333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 40,80,100,144.24,0.842193333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 40,85,100,159.952,0.90085,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 40,90,100,168.712,0.928163333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 40,95,100,192.038,0.978546666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 50,80,100,115.64,0.850633333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 50,85,100,128.12,0.906683333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 50,90,100,135.126,0.93291,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 50,95,100,153.822,0.980666666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 60,80,100,100.782,0.859113333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 60,85,100,111.186,0.910566666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 60,90,100,117.402,0.935943333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 60,95,100,133.83,0.981763333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 70,80,100,88.282,0.858923333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 70,85,100,98.924,0.917453333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 70,90,100,104.16,0.940553333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 70,95,100,118.428,0.982846666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 80,80,100,79.486,0.875066666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 80,85,100,85.798,0.91365,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 80,90,100,91.75,0.94264,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 80,95,100,104.852,0.98443,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 90,80,100,68.374,0.87674,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 90,85,100,77.248,0.935396666666667,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 90,90,100,79.976,0.948143333333333,6.2028019027555
Medium Heterogeneity,70,Percent,Decile 90,95,100,90.948,0.98487,6.2028019027555
Medium Heterogeneity,80,Likert,Decile 0,80,100,223.37,0.83734,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 0,85,100,242.064,0.897306666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 0,90,100,252.29,0.926203333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 0,95,100,277.788,0.97787,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 10,80,100,171.938,0.846566666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 10,85,100,186.26,0.904336666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 10,90,100,194.102,0.931206666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 10,95,100,214.034,0.98007,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 20,80,100,153.09,0.852063333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 20,85,100,165.702,0.907816666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 20,90,100,172.822,0.93457,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 20,95,100,190.614,0.980936666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 30,80,100,140.108,0.854916666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 30,85,100,151.89,0.91086,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 30,90,100,158.356,0.936256666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 30,95,100,174.902,0.981623333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 40,80,100,129.226,0.861423333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 40,85,100,139.56,0.91251,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 40,90,100,145.504,0.938206666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 40,95,100,160.86,0.98224,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 50,80,100,117.128,0.864016666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 50,85,100,126.868,0.91733,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 50,90,100,132.31,0.94141,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 50,95,100,146.088,0.983293333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 60,80,100,107.164,0.864846666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 60,85,100,116.63,0.919826666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 60,90,100,121.686,0.94367,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 60,95,100,134.462,0.984246666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 70,80,100,99.174,0.881466666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 70,85,100,105.482,0.92048,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 70,90,100,110.24,0.944533333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 70,95,100,122.578,0.98551,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 80,80,100,89.392,0.877476666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 80,85,100,98.222,0.93532,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 80,90,100,101.188,0.950063333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 80,95,100,111.48,0.98533,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 90,80,100,79.998,0.881363333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 90,85,100,85.272,0.921036666666667,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 90,90,100,90.58,0.951993333333333,0.250806510135108
Medium Heterogeneity,80,Likert,Decile 90,95,100,100.304,0.987973333333333,0.250806510135108
Medium Heterogeneity,80,Milliseconds,Decile 0,80,100,408.944,0.811216666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 0,85,100,468.524,0.876543333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 0,90,100,500.08,0.907863333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 0,95,100,598.41,0.970336666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 10,80,100,248.152,0.820556666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 10,85,100,285.41,0.882226666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 10,90,100,305.54,0.91236,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 10,95,100,363.766,0.97193,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 20,80,100,188.792,0.825363333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 20,85,100,216.134,0.88682,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 20,90,100,231.15,0.915856666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 20,95,100,274.784,0.973456666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 30,80,100,162.65,0.829106666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 30,85,100,185.766,0.888986666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 30,90,100,198.778,0.91797,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 30,95,100,236.172,0.974436666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 40,80,100,140.294,0.83308,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 40,85,100,160.042,0.892336666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 40,90,100,171.328,0.920393333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 40,95,100,203.358,0.975423333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 50,80,100,126.564,0.837966666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 50,85,100,143.794,0.894706666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 50,90,100,153.874,0.922263333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 50,95,100,182.904,0.976026666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 60,80,100,113.868,0.84038,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 60,85,100,129.652,0.89756,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 60,90,100,138.426,0.924263333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 60,95,100,164.632,0.977063333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 70,80,100,103.272,0.844133333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 70,85,100,117.348,0.900183333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 70,90,100,125.652,0.927266666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 70,95,100,149.028,0.97801,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 80,80,100,87.71,0.84951,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 80,85,100,100.468,0.90704,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 80,90,100,106.598,0.929566666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 80,95,100,127.062,0.979473333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 90,80,100,75.156,0.868136666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 90,85,100,82.49,0.906093333333333,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 90,90,100,88.958,0.935426666666667,86.6931754746405
Medium Heterogeneity,80,Milliseconds,Decile 90,95,100,105.62,0.98099,86.6931754746405
Medium Heterogeneity,80,Percent,Decile 0,80,100,799.824,0.81082,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 0,85,100,886.36,0.873803333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 0,90,100,938.454,0.905716666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 0,95,100,1063.028,0.969546666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 10,80,100,333.346,0.821826666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 10,85,100,368.426,0.8825,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 10,90,100,389.634,0.913543333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 10,95,100,440.736,0.973223333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 20,80,100,253.148,0.827346666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 20,85,100,280.32,0.887333333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 20,90,100,296.63,0.917653333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 20,95,100,336.176,0.975013333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 30,80,100,205.724,0.832506666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 30,85,100,227.768,0.891116666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 30,90,100,240.812,0.920946666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 30,95,100,273.144,0.976543333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 40,80,100,163.316,0.839476666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 40,85,100,180.686,0.896916666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 40,90,100,191.014,0.925603333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 40,95,100,216.668,0.978146666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 50,80,100,131.89,0.846626666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 50,85,100,145.67,0.90214,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 50,90,100,154.058,0.930066666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 50,95,100,174.7,0.979933333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 60,80,100,112.736,0.852596666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 60,85,100,124.672,0.9073,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 60,90,100,131.76,0.93455,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 60,95,100,149.328,0.981073333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 70,80,100,100.168,0.85997,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 70,85,100,109.916,0.909713333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 70,90,100,116.62,0.937493333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 70,95,100,132.276,0.982713333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 80,80,100,87.94,0.8603,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 80,85,100,98.59,0.919266666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 80,90,100,103.318,0.940283333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 80,95,100,117.36,0.983616666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 90,80,100,78.1,0.875116666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 90,85,100,84.328,0.914306666666667,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 90,90,100,90.074,0.944973333333333,6.13999301103408
Medium Heterogeneity,80,Percent,Decile 90,95,100,102.188,0.984856666666667,6.13999301103408
Medium Heterogeneity,90,Likert,Decile 0,80,100,249.274,0.836876666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 0,85,100,268.314,0.89767,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 0,90,100,278.386,0.925786666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 0,95,100,304.89,0.977313333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 10,80,100,191.144,0.845693333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 10,85,100,205.822,0.904453333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 10,90,100,213.708,0.931046666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 10,95,100,234.414,0.97949,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 20,80,100,171.29,0.849166666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 20,85,100,184.668,0.907226666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 20,90,100,191.762,0.933566666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 20,95,100,210.244,0.980003333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 30,80,100,157.574,0.853626666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 30,85,100,169.372,0.90831,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 30,90,100,176.29,0.93542,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 30,95,100,193.526,0.980973333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 40,80,100,144.214,0.854973333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 40,85,100,155.682,0.912756666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 40,90,100,161.7,0.937393333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 40,95,100,177.654,0.982023333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 50,80,100,132.66,0.860426666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 50,85,100,142.964,0.914966666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 50,90,100,148.682,0.940166666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 50,95,100,163.212,0.982146666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 60,80,100,120.656,0.86682,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 60,85,100,129.676,0.91777,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 60,90,100,135.02,0.941843333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 60,95,100,148.438,0.983336666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 70,80,100,108.628,0.865713333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 70,85,100,118.432,0.92446,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 70,90,100,122.8,0.94535,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 70,95,100,134.842,0.98398,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 80,80,100,99.204,0.880226666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 80,85,100,104.846,0.917836666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 80,90,100,110.222,0.946766666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 80,95,100,121.736,0.98547,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 90,80,100,90.324,0.885223333333333,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 90,85,100,98.214,0.938436666666667,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 90,90,100,100.49,0.94981,0.248984928332142
Medium Heterogeneity,90,Likert,Decile 90,95,100,110.75,0.985653333333333,0.248984928332142
Medium Heterogeneity,90,Milliseconds,Decile 0,80,100,452.478,0.81105,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 0,85,100,519.478,0.875223333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 0,90,100,557.69,0.906316666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 0,95,100,675.398,0.96994,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 10,80,100,283.534,0.817966666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 10,85,100,325.82,0.879843333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 10,90,100,349.852,0.910043333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 10,95,100,423.012,0.97213,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 20,80,100,209.168,0.82316,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 20,85,100,239.922,0.883906666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 20,90,100,257.834,0.913596666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 20,95,100,310.448,0.973506666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 30,80,100,178.378,0.826656666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 30,85,100,203.958,0.88592,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 30,90,100,219.48,0.915543333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 30,95,100,264.036,0.974433333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 40,80,100,154.55,0.830463333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 40,85,100,176.254,0.889026666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 40,90,100,189.352,0.917326666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 40,95,100,227.672,0.97554,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 50,80,100,139.542,0.83309,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 50,85,100,159.148,0.890863333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 50,90,100,171.034,0.919343333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 50,95,100,205.286,0.976503333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 60,80,100,127.246,0.836393333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 60,85,100,144.984,0.893553333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 60,90,100,155.694,0.921343333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 60,95,100,186.504,0.977206666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 70,80,100,114.826,0.840683333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 70,85,100,130.586,0.895933333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 70,90,100,140.354,0.92352,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 70,95,100,168.032,0.977953333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 80,80,100,98.824,0.847406666666667,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 80,85,100,111.492,0.8986,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 80,90,100,120.26,0.9266,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 80,95,100,143.858,0.979303333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 90,80,100,81.914,0.852273333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 90,85,100,92.856,0.908633333333333,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 90,90,100,99.36,0.93232,86.6083983279532
Medium Heterogeneity,90,Milliseconds,Decile 90,95,100,118.558,0.980903333333333,86.6083983279532
Medium Heterogeneity,90,Percent,Decile 0,80,100,908.84,0.808776666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 0,85,100,1013.344,0.87322,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 0,90,100,1075.668,0.905876666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 0,95,100,1216,0.97022,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 10,80,100,363.57,0.819553333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 10,85,100,403.666,0.88207,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 10,90,100,427.322,0.913173333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 10,95,100,483.474,0.973876666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 20,80,100,281.522,0.8244,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 20,85,100,312.88,0.885583333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 20,90,100,331.358,0.917073333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 20,95,100,374.994,0.97529,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 30,80,100,231.858,0.82845,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 30,85,100,257.758,0.889626666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 30,90,100,273,0.920013333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 30,95,100,309.204,0.976966666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 40,80,100,179.784,0.835046666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 40,85,100,199.654,0.89487,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 40,90,100,211.14,0.9244,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 40,95,100,238.89,0.978386666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 50,80,100,147.306,0.842086666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 50,85,100,163.122,0.900886666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 50,90,100,172.248,0.928413333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 50,95,100,195.032,0.979873333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 60,80,100,125.162,0.847246666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 60,85,100,138.72,0.90495,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 60,90,100,146.59,0.932573333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 60,95,100,165.896,0.981193333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 70,80,100,110.44,0.851253333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 70,85,100,122.878,0.909113333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 70,90,100,129.762,0.935846666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 70,95,100,146.986,0.982353333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 80,80,100,99.144,0.859223333333333,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 80,85,100,109.028,0.91019,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 80,90,100,115.61,0.93758,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 80,95,100,131.4,0.98354,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 90,80,100,85.408,0.863696666666667,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 90,85,100,95.372,0.92295,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 90,90,100,99.906,0.9426,6.13121924862397
Medium Heterogeneity,90,Percent,Decile 90,95,100,113.06,0.984233333333333,6.13121924862397
Medium Heterogeneity,100,Likert,Decile 0,80,100,269.776,0.834103333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 0,85,100,290.848,0.895913333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 0,90,100,301.902,0.92476,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 0,95,100,329.864,0.97784,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 10,80,100,207.698,0.8424,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 10,85,100,223.778,0.901856666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 10,90,100,232.72,0.929966666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 10,95,100,254.71,0.979783333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 20,80,100,187.016,0.844833333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 20,85,100,201.95,0.904813333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 20,90,100,209.892,0.931453333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 20,95,100,229.896,0.980603333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 30,80,100,171.842,0.849523333333334,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 30,85,100,185.406,0.907366666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 30,90,100,192.658,0.93347,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 30,95,100,211.38,0.981336666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 40,80,100,157.126,0.854336666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 40,85,100,169.226,0.909366666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 40,90,100,176.21,0.936333333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 40,95,100,193.384,0.982,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 50,80,100,144.228,0.856556666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 50,85,100,155.784,0.913426666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 50,90,100,161.862,0.938083333333333,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 50,95,100,177.58,0.982736666666667,0.242970942142725
Medium Heterogeneity,100,Likert,Decile 60,80,100,132.158,0.859963333333333,0.242970942142725
