variability,original_n,scale_size,name,power,n,sample_size,value,sd_item
Small Heterogeneity,60,Milliseconds,Decile 40,85,100,95.988,0.93557,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 40,90,100,99.104,0.951776666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 40,95,100,109.052,0.984956666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 50,80,100,82.252,0.88186,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 50,85,100,88.748,0.929686666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 50,90,100,93.072,0.953326666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 50,95,100,102.626,0.986053333333333,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 60,80,100,80.016,0.908633333333333,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 60,85,100,82.476,0.927266666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 60,90,100,86.07,0.948243333333333,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 60,95,100,97.004,0.98701,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 70,80,100,77.654,0.927616666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 70,85,100,80.066,0.945576666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 70,90,100,81.408,0.95343,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 70,95,100,90.618,0.986093333333333,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 80,80,100,69.994,0.89921,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 80,85,100,77.368,0.956686666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 80,90,100,79.27,0.967276666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 80,95,100,84.746,0.986423333333333,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 90,80,100,61.718,0.882773333333334,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 90,85,100,67.724,0.932886666666667,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 90,90,100,72.54,0.96226,54.7067570948875
Small Heterogeneity,60,Milliseconds,Decile 90,95,100,79.844,0.990383333333333,54.7067570948875
Small Heterogeneity,60,Percent,Decile 0,80,100,158.048,0.860706666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 0,85,100,167.67,0.90974,3.28614707065155
Small Heterogeneity,60,Percent,Decile 0,90,100,173.784,0.93372,3.28614707065155
Small Heterogeneity,60,Percent,Decile 0,95,100,192.02,0.97908,3.28614707065155
Small Heterogeneity,60,Percent,Decile 10,80,100,116.176,0.880226666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 10,85,100,122.924,0.922056666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 10,90,100,127,0.941713333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 10,95,100,140.4,0.98219,3.28614707065155
Small Heterogeneity,60,Percent,Decile 20,80,100,101.732,0.882613333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 20,85,100,107.986,0.92572,3.28614707065155
Small Heterogeneity,60,Percent,Decile 20,90,100,112.228,0.94743,3.28614707065155
Small Heterogeneity,60,Percent,Decile 20,95,100,123.332,0.983386666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 30,80,100,94.88,0.899616666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 30,85,100,99.83,0.933453333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 30,90,100,102.476,0.94758,3.28614707065155
Small Heterogeneity,60,Percent,Decile 30,95,100,113.222,0.98422,3.28614707065155
Small Heterogeneity,60,Percent,Decile 40,80,100,86.024,0.878273333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 40,85,100,94.068,0.937033333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 40,90,100,97.616,0.9561,3.28614707065155
Small Heterogeneity,60,Percent,Decile 40,95,100,106.07,0.984993333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 50,80,100,81.064,0.88656,3.28614707065155
Small Heterogeneity,60,Percent,Decile 50,85,100,86.158,0.92531,3.28614707065155
Small Heterogeneity,60,Percent,Decile 50,90,100,90.826,0.951803333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 50,95,100,100.47,0.98626,3.28614707065155
Small Heterogeneity,60,Percent,Decile 60,80,100,79.91,0.916066666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 60,85,100,81.652,0.92944,3.28614707065155
Small Heterogeneity,60,Percent,Decile 60,90,100,84.61,0.94691,3.28614707065155
Small Heterogeneity,60,Percent,Decile 60,95,100,95.594,0.986936666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 70,80,100,78.214,0.935413333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 70,85,100,80.1,0.94968,3.28614707065155
Small Heterogeneity,60,Percent,Decile 70,90,100,81.062,0.955426666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 70,95,100,89.584,0.98568,3.28614707065155
Small Heterogeneity,60,Percent,Decile 80,80,100,70.95,0.90622,3.28614707065155
Small Heterogeneity,60,Percent,Decile 80,85,100,77.952,0.962646666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 80,90,100,79.562,0.971723333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 80,95,100,83.606,0.985883333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 90,80,100,61.316,0.879836666666667,3.28614707065155
Small Heterogeneity,60,Percent,Decile 90,85,100,67.526,0.93235,3.28614707065155
Small Heterogeneity,60,Percent,Decile 90,90,100,72.478,0.963143333333333,3.28614707065155
Small Heterogeneity,60,Percent,Decile 90,95,100,79.668,0.991633333333333,3.28614707065155
Small Heterogeneity,70,Likert,Decile 0,80,100,140.196,0.893196666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 0,85,100,145.666,0.932523333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 0,90,100,148.994,0.951073333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 0,95,100,158.988,0.98632,0.157274772882204
Small Heterogeneity,70,Likert,Decile 10,80,100,111.182,0.906763333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 10,85,100,116.268,0.947203333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 10,90,100,118.618,0.961243333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 10,95,100,125.802,0.987983333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 20,80,100,101.708,0.900753333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 20,85,100,106.222,0.938163333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 20,90,100,109.508,0.958443333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 20,95,100,117.59,0.990053333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 30,80,100,99.538,0.93296,0.157274772882204
Small Heterogeneity,70,Likert,Decile 30,85,100,101.046,0.945506666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 30,90,100,102.93,0.95744,0.157274772882204
Small Heterogeneity,70,Likert,Decile 30,95,100,111.11,0.988816666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 40,80,100,96.592,0.939923333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 40,85,100,99.498,0.964543333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 40,90,100,100.29,0.969516666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 40,95,100,105.298,0.988096666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 50,80,100,90.124,0.907966666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 50,85,100,96.934,0.966336666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 50,90,100,98.82,0.978073333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 50,95,100,101.994,0.990386666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 60,80,100,83.712,0.881983333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 60,85,100,91.566,0.949436666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 60,90,100,95.52,0.974563333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 60,95,100,100.06,0.993313333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 70,80,100,80.424,0.897593333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 70,85,100,83.932,0.9277,0.157274772882204
Small Heterogeneity,70,Likert,Decile 70,90,100,88.278,0.955786666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 70,95,100,97.484,0.993803333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 80,80,100,80.004,0.934293333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 80,85,100,80.542,0.938876666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 80,90,100,82.26,0.950176666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 80,95,100,92.49,0.990426666666667,0.157274772882204
Small Heterogeneity,70,Likert,Decile 90,80,100,79.748,0.966433333333333,0.157274772882204
Small Heterogeneity,70,Likert,Decile 90,85,100,80.01,0.96864,0.157274772882204
Small Heterogeneity,70,Likert,Decile 90,90,100,80.126,0.9694,0.157274772882204
Small Heterogeneity,70,Likert,Decile 90,95,100,84.846,0.986653333333333,0.157274772882204
Small Heterogeneity,70,Milliseconds,Decile 0,80,100,181.126,0.85766,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 0,85,100,192.056,0.90776,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 0,90,100,198.85,0.931793333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 0,95,100,219.552,0.979236666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 10,80,100,142.938,0.86588,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 10,85,100,151.952,0.915566666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 10,90,100,157.168,0.937356666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 10,95,100,173.672,0.981256666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 20,80,100,121.542,0.874293333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 20,85,100,129.248,0.92091,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 20,90,100,133.796,0.94161,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 20,95,100,147.84,0.982776666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 30,80,100,109.362,0.87762,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 30,85,100,116.752,0.924143333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 30,90,100,120.936,0.944116666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 30,95,100,133.676,0.983383333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 40,80,100,102.102,0.884206666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 40,85,100,108.128,0.924423333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 40,90,100,112.414,0.945893333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 40,95,100,124.508,0.98391,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 50,80,100,97.37,0.899423333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 50,85,100,101.752,0.928913333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 50,90,100,104.938,0.945876666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 50,95,100,116.766,0.984556666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 60,80,100,90.332,0.886983333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 60,85,100,97.754,0.93904,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 60,90,100,100.566,0.953453333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 60,95,100,110.074,0.984696666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 70,80,100,82.766,0.871006666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 70,85,100,90.944,0.931233333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 70,90,100,95.56,0.956103333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 70,95,100,104.388,0.985883333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 80,80,100,80.028,0.901276666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 80,85,100,82.782,0.92219,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 80,90,100,86.908,0.946203333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 80,95,100,98.462,0.987423333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 90,80,100,76.622,0.924936666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 90,85,100,79.644,0.946813333333333,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 90,90,100,80.76,0.953126666666667,54.4624874825881
Small Heterogeneity,70,Milliseconds,Decile 90,95,100,89.964,0.985886666666667,54.4624874825881
Small Heterogeneity,70,Percent,Decile 0,80,100,180.574,0.858716666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 0,85,100,190.744,0.908566666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 0,90,100,197.186,0.932513333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 0,95,100,216.624,0.977736666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 10,80,100,131.002,0.872766666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 10,85,100,138.748,0.92051,3.22170914342679
Small Heterogeneity,70,Percent,Decile 10,90,100,143.292,0.94135,3.22170914342679
Small Heterogeneity,70,Percent,Decile 10,95,100,157.198,0.980543333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 20,80,100,116.946,0.88248,3.22170914342679
Small Heterogeneity,70,Percent,Decile 20,85,100,123.31,0.923356666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 20,90,100,127.324,0.942986666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 20,95,100,140.006,0.98213,3.22170914342679
Small Heterogeneity,70,Percent,Decile 30,80,100,107.1,0.879293333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 30,85,100,114.308,0.92786,3.22170914342679
Small Heterogeneity,70,Percent,Decile 30,90,100,118.236,0.94732,3.22170914342679
Small Heterogeneity,70,Percent,Decile 30,95,100,129.436,0.9825,3.22170914342679
Small Heterogeneity,70,Percent,Decile 40,80,100,100.868,0.890396666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 40,85,100,105.572,0.924233333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 40,90,100,109.856,0.94696,3.22170914342679
Small Heterogeneity,70,Percent,Decile 40,95,100,121.084,0.983383333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 50,80,100,97.178,0.90715,3.22170914342679
Small Heterogeneity,70,Percent,Decile 50,85,100,100.75,0.932606666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 50,90,100,103.378,0.947073333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 50,95,100,114.324,0.983693333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 60,80,100,89.312,0.888446666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 60,85,100,97.152,0.94564,3.22170914342679
Small Heterogeneity,70,Percent,Decile 60,90,100,99.46,0.95784,3.22170914342679
Small Heterogeneity,70,Percent,Decile 60,95,100,107.13,0.98356,3.22170914342679
Small Heterogeneity,70,Percent,Decile 70,80,100,81.632,0.874166666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 70,85,100,88.64,0.92862,3.22170914342679
Small Heterogeneity,70,Percent,Decile 70,90,100,93.73,0.957226666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 70,95,100,101.752,0.98562,3.22170914342679
Small Heterogeneity,70,Percent,Decile 80,80,100,80.048,0.906346666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 80,85,100,82.134,0.9227,3.22170914342679
Small Heterogeneity,70,Percent,Decile 80,90,100,85.868,0.944813333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 80,95,100,97.548,0.987193333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 90,80,100,77.874,0.938623333333333,3.22170914342679
Small Heterogeneity,70,Percent,Decile 90,85,100,79.82,0.953286666666667,3.22170914342679
Small Heterogeneity,70,Percent,Decile 90,90,100,80.328,0.95624,3.22170914342679
Small Heterogeneity,70,Percent,Decile 90,95,100,88.432,0.984486666666667,3.22170914342679
Small Heterogeneity,80,Likert,Decile 0,80,100,154.074,0.88715,0.154295080084729
Small Heterogeneity,80,Likert,Decile 0,85,100,160.13,0.930356666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 0,90,100,163.892,0.950606666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 0,95,100,174.146,0.98516,0.154295080084729
Small Heterogeneity,80,Likert,Decile 10,80,100,125.2,0.894896666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 10,85,100,130.682,0.93688,0.154295080084729
Small Heterogeneity,80,Likert,Decile 10,90,100,133.902,0.955343333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 10,95,100,142.652,0.987266666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 20,80,100,118.086,0.91917,0.154295080084729
Small Heterogeneity,80,Likert,Decile 20,85,100,121.09,0.942843333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 20,90,100,123.262,0.955813333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 20,95,100,131.836,0.987473333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 30,80,100,109.852,0.902883333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 30,85,100,115.952,0.952186666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 30,90,100,118.33,0.966263333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 30,95,100,124.14,0.987833333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 40,80,100,102.68,0.88879,0.154295080084729
Small Heterogeneity,80,Likert,Decile 40,85,100,108.626,0.93755,0.154295080084729
Small Heterogeneity,80,Likert,Decile 40,90,100,112.616,0.962086666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 40,95,100,119.89,0.990333333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 50,80,100,100.29,0.912456666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 50,85,100,102.582,0.931803333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 50,90,100,105.724,0.951613333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 50,95,100,115.686,0.990653333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 60,80,100,99.834,0.942156666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 60,85,100,100.424,0.946993333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 60,90,100,101.606,0.954606666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 60,95,100,110.458,0.988183333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 70,80,100,98.222,0.952583333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 70,85,100,99.946,0.96682,0.154295080084729
Small Heterogeneity,80,Likert,Decile 70,90,100,100.33,0.969183333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 70,95,100,105.106,0.98665,0.154295080084729
Small Heterogeneity,80,Likert,Decile 80,80,100,92.034,0.92114,0.154295080084729
Small Heterogeneity,80,Likert,Decile 80,85,100,98.066,0.97294,0.154295080084729
Small Heterogeneity,80,Likert,Decile 80,90,100,99.424,0.981233333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 80,95,100,101.684,0.989506666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 90,80,100,82.464,0.881003333333333,0.154295080084729
Small Heterogeneity,80,Likert,Decile 90,85,100,89.488,0.941926666666667,0.154295080084729
Small Heterogeneity,80,Likert,Decile 90,90,100,94.028,0.9711,0.154295080084729
Small Heterogeneity,80,Likert,Decile 90,95,100,99.578,0.99448,0.154295080084729
Small Heterogeneity,80,Milliseconds,Decile 0,80,100,202.244,0.852313333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 0,85,100,214.438,0.90523,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 0,90,100,222.04,0.930933333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 0,95,100,243.446,0.977896666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 10,80,100,157.996,0.862593333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 10,85,100,167.688,0.912553333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 10,90,100,173.45,0.935576666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 10,95,100,190.604,0.980183333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 20,80,100,134.964,0.871336666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 20,85,100,143.008,0.91757,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 20,90,100,148.026,0.939826666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 20,95,100,162.816,0.981556666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 30,80,100,122.028,0.873863333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 30,85,100,129.508,0.92019,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 30,90,100,134.412,0.942806666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 30,95,100,147.822,0.98218,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 40,80,100,114.112,0.883646666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 40,85,100,120.644,0.924506666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 40,90,100,124.482,0.943503333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 40,95,100,137.158,0.982543333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 50,80,100,105.274,0.871796666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 50,85,100,113.696,0.92784,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 50,90,100,117.808,0.947776666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 50,95,100,129.13,0.983196666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 60,80,100,100.982,0.881436666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 60,85,100,106.726,0.921736666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 60,90,100,111.652,0.94713,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 60,95,100,123.122,0.984096666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 70,80,100,98.358,0.905796666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 70,85,100,101.426,0.926386666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 70,90,100,104.664,0.944416666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 70,95,100,116.836,0.984626666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 80,80,100,90.642,0.892046666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 80,85,100,97.82,0.942933333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 80,90,100,100.036,0.954276666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 80,95,100,109.04,0.98414,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 90,80,100,81.324,0.878146666666667,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 90,85,100,87.614,0.927513333333333,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 90,90,100,92.812,0.95692,52.4571689583151
Small Heterogeneity,80,Milliseconds,Decile 90,95,100,101.278,0.986036666666667,52.4571689583151
Small Heterogeneity,80,Percent,Decile 0,80,100,205.91,0.852666666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 0,85,100,217.694,0.90428,3.22645437916709
Small Heterogeneity,80,Percent,Decile 0,90,100,225.27,0.929523333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 0,95,100,246.924,0.977273333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 10,80,100,149.508,0.868376666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 10,85,100,157.658,0.912673333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 10,90,100,163.374,0.93731,3.22645437916709
Small Heterogeneity,80,Percent,Decile 10,95,100,179.082,0.98035,3.22645437916709
Small Heterogeneity,80,Percent,Decile 20,80,100,130.978,0.87105,3.22645437916709
Small Heterogeneity,80,Percent,Decile 20,85,100,139.104,0.919946666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 20,90,100,143.758,0.94112,3.22645437916709
Small Heterogeneity,80,Percent,Decile 20,95,100,157.45,0.98133,3.22645437916709
Small Heterogeneity,80,Percent,Decile 30,80,100,121.446,0.87926,3.22645437916709
Small Heterogeneity,80,Percent,Decile 30,85,100,127.96,0.92032,3.22645437916709
Small Heterogeneity,80,Percent,Decile 30,90,100,132.514,0.942066666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 30,95,100,145.592,0.982296666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 40,80,100,114.234,0.887196666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 40,85,100,120.238,0.925206666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 40,90,100,123.72,0.942713333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 40,95,100,136.344,0.98308,3.22645437916709
Small Heterogeneity,80,Percent,Decile 50,80,100,105.244,0.87315,3.22645437916709
Small Heterogeneity,80,Percent,Decile 50,85,100,113.266,0.928126666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 50,90,100,117.61,0.94989,3.22645437916709
Small Heterogeneity,80,Percent,Decile 50,95,100,127.984,0.983306666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 60,80,100,100.836,0.88605,3.22645437916709
Small Heterogeneity,80,Percent,Decile 60,85,100,105.818,0.921893333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 60,90,100,110.51,0.9469,3.22645437916709
Small Heterogeneity,80,Percent,Decile 60,95,100,121.776,0.984423333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 70,80,100,98.538,0.91369,3.22645437916709
Small Heterogeneity,80,Percent,Decile 70,85,100,100.742,0.928643333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 70,90,100,103.34,0.943643333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 70,95,100,115.338,0.98527,3.22645437916709
Small Heterogeneity,80,Percent,Decile 80,80,100,90.248,0.891956666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 80,85,100,97.704,0.947236666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 80,90,100,99.724,0.957816666666667,3.22645437916709
Small Heterogeneity,80,Percent,Decile 80,95,100,107.452,0.98406,3.22645437916709
Small Heterogeneity,80,Percent,Decile 90,80,100,81.092,0.87841,3.22645437916709
Small Heterogeneity,80,Percent,Decile 90,85,100,86.98,0.925043333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 90,90,100,92.438,0.957053333333333,3.22645437916709
Small Heterogeneity,80,Percent,Decile 90,95,100,100.644,0.987163333333333,3.22645437916709
